# timestamps [seconds],pts
23038.678413,0
23038.697715,1264
23038.716392,2488
23038.726005,3118
23038.744438,4326
23038.765632,5715
23038.798866,7893
23038.799629,7943
23038.834632,10237
23038.875007,12883
23038.883323,13428
23038.901512,14620
23038.914359,15462
23038.924857,16150
23038.943275,17357
23039.002662,21249
23039.025230,22728
23039.034583,23341
23039.072746,25842
23039.111503,28382
23039.139366,30208
23039.140815,30303
23039.152961,31099
23039.175331,32565
23039.185722,33246
23039.196357,33943
23039.230430,36176
23039.230827,36202
23039.239829,36792
23039.273734,39014
23039.293556,40313
23039.303520,40966
23039.321708,42158
23039.332450,42862
23039.341361,43446
23039.360542,44703
23039.382148,46119
23039.391822,46753
23039.419349,48557
23039.419746,48583
23039.428077,49129
23039.455177,50905
23039.463783,51469
23039.472984,52072
23039.500541,53878
23039.521995,55284
23039.535209,56150
23039.556220,57527
23039.564048,58040
23039.580909,59145
23039.608375,60945
23039.609550,61022
23039.619819,61695
23039.647849,63532
23039.658912,64257
23039.681190,65716
23039.700645,66991
23039.710471,67635
23039.711479,67701
23039.730232,68930
23039.758643,70792
23039.768455,71435
23039.779655,72169
23039.799400,73463
23039.807243,73977
23039.816322,74572
23039.852638,76952
23039.862159,77576
23039.895713,79775
23039.896415,79821
23039.904716,80365
23039.933097,82225
23039.943488,82906
23039.961906,84113
23039.978034,85170
23040.002067,86745
23040.025306,88268
23040.054283,90167
23040.081458,91948
23040.094779,92821
23040.120231,94489
23040.133735,95374
23040.165687,97468
23040.181281,98490
23040.182639,98579
23040.205528,100079
23040.217887,100889
23040.262901,103839
23040.295188,105955
23040.308158,106805
23040.309303,106880
23040.361228,110283
23040.415595,113846
23040.418281,114022
23040.439811,115433
23040.471534,117512
23040.486732,118508
23040.512550,120200
23040.536308,121757
23040.552635,122827
23040.597373,125759
23040.624793,127556
23040.642005,128684
23040.642875,128741
23040.686607,131606
23040.687248,131648
23040.708457,133038
23040.742790,135288
23040.753456,135987
23040.765006,136744
23040.783073,137928
23040.812675,139868
23040.825492,140708
23040.835151,141341
23040.863578,143204
23040.864585,143270
23040.875312,143973
23040.902473,145753
23040.920768,146952
23040.931815,147676
23040.952110,149006
23040.962089,149660
23040.963111,149727
23040.985252,151178
23040.997505,151981
23041.005287,152491
23041.033622,154348
23041.034477,154404
23041.045051,155097
23041.072349,156886
23041.072761,156913
23041.082801,157571
23041.115531,159716
23041.136161,161068
23041.148918,161904
23041.168372,163179
23041.179679,163920
23041.189002,164531
23041.214057,166173
23041.215095,166241
23041.234275,167498
23041.255042,168859
23041.264961,169509
23041.266242,169593
23041.287345,170976
23041.297080,171614
23041.311622,172567
23041.336753,174214
23041.356284,175494
23041.367713,176243
23041.383216,177259
23041.411292,179099
23041.420860,179726
23041.421943,179797
23041.442481,181143
23041.453285,181851
23041.466255,182701
23041.486518,184029
23041.495643,184627
23041.505027,185242
23041.532264,187027
23041.532768,187060
23041.543662,187774
23041.558219,188728
23041.568290,189388
23041.591438,190905
23041.607185,191937
23041.632392,193589
23041.640861,194144
23041.644767,194400
23041.669532,196023
23041.691032,197431
23041.707099,198484
23041.717689,199178
23041.727653,199831
23041.745902,201027
23041.755836,201678
23041.756523,201723
23041.784843,203579
23041.802146,204713
23041.811469,205324
23041.821708,205995
23041.841926,207320
23041.854392,208137
23041.863212,208715
23041.891837,210591
23041.900123,211134
23041.912177,211924
23041.934821,213408
23041.944740,214058
23041.955131,214739
23041.974830,216030
23041.984397,216657
23041.993324,217242
23042.016593,218767
23042.027824,219503
23042.037666,220148
23042.066520,222039
23042.093269,223792
23042.113075,225090
23042.119972,225542
23042.138389,226749
23042.160499,228198
23042.172569,228989
23042.182914,229667
23042.203285,231002
23042.212882,231631
23042.213920,231699
23042.233833,233004
23042.246467,233832
23042.255439,234420
23042.285850,236413
23042.300041,237343
23042.308891,237923
23042.327094,239116
23042.335563,239671
23042.346061,240359
23042.364204,241548
23042.374595,242229
23042.384239,242861
23042.414680,244856
23042.424247,245483
23042.442909,246706
23042.452476,247333
23042.462821,248011
23042.488685,249706
23042.506675,250885
23042.518638,251669
23042.546256,253479
23042.558189,254261
23042.570442,255064
23042.590598,256385
23042.600746,257050
23042.618476,258212
23042.636756,259410
23042.648216,260161
23042.657707,260783
23042.685157,262581
23042.685844,262626
23042.711906,264334
23042.729759,265504
23042.740470,266206
23042.752448,266991
23042.777824,268654
23042.794868,269771
23042.806907,270560
23042.837226,272547
23042.848564,273290
23042.883613,275587
23042.888908,275934
23042.898612,276570
23042.917640,277817
23042.927726,278478
23042.940544,279318
23042.969123,281191
23042.982566,282072
23042.997169,283029
23043.020591,284564
23043.036231,285589
23043.048026,286362
23043.065101,287481
23043.088737,289030
23043.099357,289726
23043.128623,291644
23043.129493,291701
23043.141593,292494
23043.165138,294037
23043.174812,294671
23043.188392,295561
23043.213355,297197
23043.233314,298505
23043.245200,299284
23043.269660,300887
23043.281730,301678
23043.282691,301741
23043.304374,303162
23043.315101,303865
23043.324897,304507
23043.361472,306904
23043.387290,308596
23043.411247,310166
23043.422645,310913
23043.435844,311778
23043.453880,312960
23043.463157,313568
23043.473121,314221
23043.505805,316363
23043.514472,316931
23043.534858,318267
23043.552268,319408
23043.562553,320082
23043.563621,320152
23043.590507,321914
23043.591270,321964
23043.612464,323353
23043.638069,325031
23043.656547,326242
23043.657279,326290
23043.672599,327294
23043.695838,328816
23043.706672,329526
23043.715431,330100
23043.738670,331623
23043.739097,331651
23043.757697,332870
23043.783866,334585
23043.784690,334639
23043.804160,335915
23043.832954,337802
23043.841972,338393
23043.870262,340247
23043.880546,340921
23043.902671,342371
23043.917411,343337
23043.941291,344902
23043.949394,345433
23043.950324,345494
23043.980689,347484
23043.981971,347568
23044.003517,348980
23044.013572,349639
23044.023490,350289
23044.042808,351555
23044.051154,352102
23044.060630,352723
23044.097572,355144
23044.109641,355935
23044.131065,357339
23044.150001,358580
23044.160575,359273
23044.170860,359947
23044.190208,361215
23044.197730,361708
23044.216377,362930
23044.241676,364588
23044.242622,364650
23044.282813,367284
23044.327552,370216
23044.349891,371680
23044.397193,374780
23044.416541,376048
23044.439155,377530
23044.469001,379486
23044.484046,380472
23044.484611,380509
23044.528983,383417
23044.551841,384915
23044.573554,386338
23044.595817,387797
23044.620155,389392
23044.640159,390703
23044.648902,391276
23044.684638,393617
23044.706886,395075
23044.732749,396770
23044.752296,398051
23044.766700,398995
23044.784492,400161
23044.785270,400212
23044.796974,400979
23044.815864,402217
23044.825248,402832
23044.834815,403459
23044.864250,405388
23044.865043,405440
23044.886192,406826
23044.926399,409461
23044.926887,409493
23044.937034,410158
23044.966514,412090
23044.975623,412687
23045.002281,414434
23045.021018,415662
23045.031654,416359
23045.050742,417610
23045.061118,418290
23045.094398,420471
23045.095146,420520
23045.103599,421074
23045.133384,423026
23045.133735,423049
23045.154731,424425
23045.174949,425750
23045.184867,426400
23045.186118,426482
23045.204902,427713
23045.233528,429589
23045.246894,430465
23045.257621,431168
23045.288520,433193
23045.289436,433253
23045.319831,435245
23045.330741,435960
23045.331352,436000
23045.354789,437536
23045.366004,438271
23045.376411,438953
23045.397666,440346
23045.412437,441314
23045.423484,442038
23045.443244,443333
23045.453163,443983
23045.466636,444866
23045.537254,449494
23045.556022,450724
23045.581046,452364
23045.601142,453681
23045.601890,453730
23045.623435,455142
23045.667716,458044
23045.689796,459490
23045.717491,461305
23045.737602,462623
23045.756980,463893
23045.757346,463917
23045.780464,465432
23045.823951,468282
23045.849967,469987
23045.876594,471732
23045.893455,472837
23045.893791,472859
23045.919608,474551
23045.957816,477055
23045.969566,477825
23045.988212,479047
23045.998145,479698
23045.999458,479784
23046.022422,481289
23046.041450,482536
23046.048820,483019
23046.076484,484832
23046.085090,485396
23046.104301,486655
23046.132453,488500
23046.147666,489497
23046.157127,490117
23046.175071,491293
23046.186347,492032
23046.197166,492741
23046.219138,494181
