gaze_timestamp,world_index,confidence,norm_pos_x,norm_pos_y,base_data,gaze_point_3d_x,gaze_point_3d_y,gaze_point_3d_z,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z
12033.923227500001,0,0.9241673052310944,0.4928690311335874,0.5261490066361191,12033.925248000001-0 12033.921207000001-1,-17.043597312346265,-46.87369425945411,1552.4035439674767,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03227413473067787,-0.02217676805273293,0.9992329914419967,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.01040300843229304,-0.037675017924986405,0.9992358932904231
12033.927413500001,0,0.9837392866611481,0.49328047582015466,0.5261970677501704,12033.925248000001-0 12033.929579000001-1,-15.596311745054777,-45.60341154774114,1507.5623667447678,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03227413473067787,-0.02217676805273293,0.9992329914419967,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.011658394749228782,-0.03776987344176543,0.9992184538388311
12033.931359500002,1,0.9914469420909882,0.49231924418338346,0.5270231000399221,12033.933140000001-0 12033.929579000001-1,-16.699207012974863,-44.06444682723042,1412.1596278912205,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03519327365141249,-0.024024863131687592,0.9990917072227156,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.011658394749228782,-0.03776987344176543,0.9992184538388311
12033.9353615,1,0.9299488961696625,0.4911558309462728,0.5268063059072347,12033.933140000001-0 12033.937583-1,-20.823630913947344,-47.33666472686096,1529.2951929543592,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03519327365141249,-0.024024863131687592,0.9990917072227156,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.008106661500864342,-0.03731849944556792,0.9992705397631022
12033.93939,1,0.9249204993247986,0.49115302198642485,0.527731035528024,12033.941197-0 12033.937583-1,-20.821130485024405,-48.94819804524184,1528.6260599428092,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03520104510487255,-0.02613621974038538,0.9990384299120866,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.008106661500864342,-0.03731849944556792,0.9992705397631022
12033.943219,1,0.9554711878299713,0.49132416680389834,0.5289725528780458,12033.941197-0 12033.945241000001-1,-20.176620033357104,-50.53418308105614,1510.5291933387125,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03520104510487255,-0.02613621974038538,0.9990384299120866,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.008630914862801252,-0.04014521188778453,0.9991565789560293
12033.947216,1,0.9537450969219208,0.49237107253028956,0.5268522221221279,12033.949191-0 12033.945241000001-1,-19.158305814961494,-50.574908983228,1631.118512092041,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.032022681211953966,-0.02133650879558642,0.9992593763785323,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.008630914862801252,-0.04014521188778453,0.9991565789560293
12033.951176999999,2,0.9311677515506744,0.4937957615140013,0.5272256902544149,12033.949191-0 12033.953163-1,-14.059766777289799,-46.27322791406805,1471.9109444819728,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.032022681211953966,-0.02133650879558642,0.9992593763785323,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.012978379234475174,-0.04094434739865837,0.9990771352045568
12033.9551535,2,0.9223680198192596,0.49318213649497206,0.525940674926781,12033.957144-0 12033.953163-1,-14.832157263579344,-42.32515469329114,1413.0187362651602,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.0338878747060224,-0.01837979560342987,0.9992566212247407,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.012978379234475174,-0.04094434739865837,0.9990771352045568
12033.9591845,2,0.9199987053871155,0.49330814268888157,0.5255606370968349,12033.957144-0 12033.961225000001-1,-14.437299233636377,-41.35920894744616,1401.3002101934073,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.0338878747060224,-0.01837979560342987,0.9992566212247407,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.013362060094623207,-0.04007309704542356,0.9991074027566884
12033.963595500001,2,0.9355529248714447,0.49430231758424564,0.5253325945812544,12033.965966-0 12033.961225000001-1,-13.14483646057914,-43.83266588867828,1498.472751827393,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03086596764015333,-0.017895798071556727,0.9993633135416864,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.013362060094623207,-0.04007309704542356,0.9991074027566884
12033.9677125,3,0.9631884098052979,0.49477832115121656,0.5257988714067886,12033.965966-0 12033.969459-1,-11.660474563380145,-43.208385537660035,1450.4339927260253,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03086596764015333,-0.017895798071556727,0.9993633135416864,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.014812558261931313,-0.04112027195320543,0.9990443990895655
12033.9713415,3,0.9631884098052979,0.4945563247938053,0.5255564886856244,12033.973224000001-0 12033.969459-1,-11.977440769762127,-42.17297844572448,1429.1036477689795,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03154127733517894,-0.01733428521576393,0.9993521253192611,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.014812558261931313,-0.04112027195320543,0.9990443990895655
12033.9756455,3,0.9257362186908722,0.49530814325420147,0.5258438477737007,12033.973224000001-0 12033.978067-1,-9.83182751332305,-40.617009537717415,1361.0729676120563,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03154127733517894,-0.01733428521576393,0.9993521253192611,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.01710099860090951,-0.04174873025560496,0.9989817812997875
12033.9796055,3,0.9257362186908722,0.4952791642260842,0.5245491017726227,12033.981144000001-0 12033.978067-1,-9.877362831557356,-38.5229009771125,1358.9829744241508,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.031629750235423186,-0.014379416627863979,0.99939621335959,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.01710099860090951,-0.04174873025560496,0.9989817812997875
12033.983269,3,0.9673191905021667,0.49689441890779157,0.526025554277952,12033.981144000001-0 12033.985394000001-1,-5.896427307401256,-37.06016306894437,1233.2126646804013,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.031629750235423186,-0.014379416627863979,0.99939621335959,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.022009008235080778,-0.045055626952587274,0.998742005743434
12033.9873055,4,0.9673191905021667,0.4963147401323857,0.5247006440802371,12033.989217-0 12033.985394000001-1,-6.772852457000075,-34.046544332968,1193.7005620363277,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03339185366354497,-0.0113395750591288,0.9993780056347003,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.022009008235080778,-0.045055626952587274,0.998742005743434
12033.99322,4,0.9693867862224579,0.4968981824811607,0.5251463753189687,12033.989217-0 12033.997223-1,-5.521698167396108,-33.57322610181188,1156.2408790280783,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03339185366354497,-0.0113395750591288,0.9993780056347003,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.023778622864064285,-0.04604948815368473,0.9986561078446735
12033.997234,4,0.9693867862224579,0.4966267278940305,0.5253454370904771,12033.997245-0 12033.997223-1,-5.917898757813784,-33.348569125630966,1139.4835428882188,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.034216316858871706,-0.011782862368165102,0.999344989388062,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.023778622864064285,-0.04604948815368473,0.9986561078446735
12033.9991635,4,0.9763434529304504,0.49689974862067654,0.5270848429855941,12033.997245-0 12034.001082-1,-5.362306459284401,-35.13519003466618,1123.431565919489,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.034216316858871706,-0.011782862368165102,0.999344989388062,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.02460695842360114,-0.04999451283702996,0.9984463161749495
12034.0031235,5,0.9763434529304504,0.497388148602528,0.5259273510764144,12034.005165-0 12034.001082-1,-4.637522505243956,-34.526851594987136,1153.2659441196797,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03273286684006629,-0.00916693514904043,0.9994220963779037,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.02460695842360114,-0.04999451283702996,0.9984463161749495
12034.007194000002,5,0.9270807504653931,0.4965570525917201,0.525366166895026,12034.005165-0 12034.009223000001-1,-6.3984629035492375,-35.3558576351048,1207.083097938359,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03273286684006629,-0.00916693514904043,0.9994220963779037,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.022087022282221893,-0.048747819298202405,0.9985668798635244
12034.011203500002,5,0.9270807504653931,0.4955042880786552,0.5257362066254894,12034.013184000001-0 12034.009223000001-1,-7.886402787245311,-33.85994730346253,1139.3899410989252,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03592926234477667,-0.009970586368931639,0.9993045959640233,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.022087022282221893,-0.048747819298202405,0.9985668798635244
12034.015302,6,0.9590611755847931,0.49557482682401144,0.5276289624940873,12034.013184000001-0 12034.01742-1,-7.735373475515312,-36.22236946439255,1135.3843848700144,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03592926234477667,-0.009970586368931639,0.9993045959640233,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.02230251758171456,-0.05304852292373822,0.9983428528942985
12034.019318,6,0.9590611755847931,0.49528004940638864,0.5279854500993941,12034.021216000001-0 12034.01742-1,-8.123145857697157,-36.122712813729166,1117.8375649662985,33.52648901545459,0.21528608812317884,-14.69819798705862,-0.03682310628224567,-0.010769757403715231,0.9992637645632867,-33.30085616271903,-0.08686721924943086,-15.03442168708118,0.02230251758171456,-0.05304852292373822,0.9983428528942985
