index,timestamp,label,duration
170,2025.2164825429077,Experiment Started,0.0
515,2029.2303909291381,Object Spawned,0.0
776,2032.2332309712524,Intercepted,0.0
864,2033.2319854725952,Object Spawned,0.0
1132,2036.2182334889526,Intercepted,0.0
1212,2037.2320159901733,Object Spawned,0.0
1472,2040.1927551259155,Intercepted,0.0
1567,2041.2329544057006,Object Spawned,0.0
1818,2044.2422431935424,Intercepted,0.0
2233,2049.2388137807006,Experiment Ended,0.0
2412,2051.2421401967163,Recording Ended,0.0
