# timestamps [seconds],pts
3806.016346,116689
3806.033940,117842
3806.042256,118387
3806.043156,118446
3806.069584,120178
3806.077137,120673
3806.093113,121720
3806.116520,123254
3806.127674,123985
3806.138172,124673
3806.155628,125817
3806.163990,126365
3806.172611,126930
3806.187962,127936
3806.210087,129386
3806.218968,129968
3806.219792,130022
3806.253285,132216
3806.255299,132348
3806.267140,133124
3806.289875,134614
3806.300877,135335
3806.308201,135815
3806.327915,137107
3806.350315,138575
3806.362202,139354
3806.379185,140467
3806.399204,141779
3806.408085,142361
3806.409214,142435
3806.436543,144226
3806.447849,144967
3806.463947,146022
3806.472416,146577
3806.480488,147106
3806.498951,148316
3806.506153,148788
3806.513020,149238
3806.526005,150089
3806.551563,151764
3806.574452,153264
3806.584873,153947
3806.596394,154702
3806.611607,155699
3806.618336,156140
3806.629597,156878
3806.644077,157827
3806.674244,159804
3806.674839,159843
3806.696629,161271
3806.722477,162965
3806.784840,167052
3806.792896,167580
3806.793873,167644
3806.812184,168844
3806.831501,170110
3806.867253,172453
3806.880696,173334
3806.889500,173911
3806.899204,174547
3806.917362,175737
3806.927250,176385
3806.936161,176969
3806.966297,178944
3806.976963,179643
3806.985111,180177
3807.010273,181826
3807.020481,182495
3807.054157,184702
3807.070500,185773
3807.080433,186424
3807.088795,186972
3807.105229,188049
3807.114384,188649
3807.132389,189829
3807.149998,190983
3807.157887,191500
3807.177052,192756
3807.188542,193509
3807.199360,194218
3807.221623,195677
3807.239033,196817
3807.273686,199088
3807.284702,199810
3807.286701,199941
3807.313679,201709
3807.322239,202270
3807.346592,203866
3807.367329,205225
3807.378483,205956
3807.400837,207421
3807.411762,208137
3807.422932,208869
3807.439854,209978
3807.449085,210583
3807.449757,210627
3807.478718,212525
3807.491596,213369
3807.500523,213954
3807.517994,215099
3807.526249,215640
3807.545551,216905
3807.561924,217978
3807.571171,218584
3807.580097,219169
3807.598393,220368
3807.608113,221005
3807.608875,221055
3807.627278,222261
3807.636204,222846
3807.646015,223489
3807.671955,225189
3807.688328,226262
3807.697392,226856
3807.698277,226914
3807.716099,228082
3807.724064,228604
3807.746693,230087
3807.760716,231006
3807.772572,231783
3807.783619,232507
3807.801335,233668
3807.810124,234244
3807.810963,234299
3807.835591,235913
3807.858845,237437
3807.880467,238854
3807.892369,239634
3807.903446,240360
3807.914158,241062
3807.930515,242134
3807.940495,242788
3807.948643,243322
3807.964802,244381
3807.988682,245946
3807.997730,246539
3807.998982,246621
3808.026615,248432
3808.027470,248488
3808.037296,249132
3808.064488,250914
3808.065296,250967
3808.082585,252100
3808.106312,253655
3808.106983,253699
3808.126545,254981
3808.142079,255999
3808.151081,256589
3808.160313,257194
3808.175419,258184
3808.198551,259700
3808.206593,260227
3808.207569,260291
3808.232456,261922
3808.233647,262000
3808.247761,262924
3808.280537,265072
3808.292484,265855
3808.301106,266420
3808.318516,267561
3808.327290,268136
3808.335331,268663
3808.351399,269716
3808.359684,270259
3808.368183,270816
3808.385700,271964
3808.406315,273315
3808.416767,274000
3808.438984,275456
3808.455204,276519
3808.465534,277196
3808.473438,277714
3808.491673,278909
3808.502110,279593
3808.502934,279647
3808.522022,280898
3808.531223,281501
3808.540058,282080
3808.565479,283746
3808.584049,284963
3808.593571,285587
3808.594578,285653
3808.612995,286860
3808.622364,287474
3808.641072,288700
3808.657459,289774
3808.667347,290422
3808.685719,291626
3808.701649,292670
3808.718250,293758
3808.729374,294487
3808.751667,295948
3808.763127,296699
3808.776219,297557
3808.800617,299156
3808.812107,299909
3808.830296,301101
3808.831639,301189
3808.855549,302756
3808.856480,302817
3808.875126,304039
3808.897480,305504
3808.919331,306936
3808.941685,308401
3808.955967,309337
3808.965260,309946
3808.976505,310683
3808.999699,312203
3809.015248,313222
3809.023930,313791
3809.047138,315312
3809.065235,316498
3809.081486,317563
3809.089497,318088
3809.109532,319401
3809.122410,320245
3809.142979,321593
3809.154377,322340
3809.176151,323767
3809.188175,324555
3809.198673,325243
3809.220860,326697
3809.233311,327513
3809.245991,328343
3809.278721,330488
3809.280049,330575
3809.291065,331297
3809.319996,333193
3809.329472,333814
3809.339802,334491
3809.359272,335767
3809.368473,336370
3809.388569,337687
3809.399708,338417
3809.411091,339163
3809.433354,340622
3809.448796,341634
3809.457264,342189
3809.478581,343586
3809.492558,344502
3809.514469,345938
3809.524128,346571
3809.525273,346646
3809.551930,348393
3809.552601,348437
3809.561817,349041
3809.588413,350784
3809.589283,350841
3809.598866,351469
3809.622410,353012
3809.630619,353550
3809.640705,354211
3809.660969,355539
3809.678883,356713
3809.690525,357476
3809.706013,358491
3809.727482,359898
3809.735554,360427
3809.736332,360478
3809.762516,362194
3809.763355,362249
3809.776173,363089
3809.794377,364282
3809.804020,364914
3809.813954,365565
3809.837849,367131
3809.838642,367183
3809.857670,368430
3809.874653,369543
3809.883137,370099
3809.884144,370165
3809.911473,371956
3809.921894,372639
3809.931111,373243
3809.947590,374323
3809.959141,375080
3809.980580,376485
3809.996037,377498
3810.004673,378064
3810.014073,378680
3810.031010,379790
3810.039341,380336
3810.047764,380888
3810.064472,381983
3810.074253,382624
3810.075199,382686
3810.101277,384395
3810.110310,384987
3810.120716,385669
3810.137867,386793
3810.147877,387449
3810.155812,387969
3810.171726,389012
3810.179157,389499
3810.187672,390057
3810.209980,391519
3810.227040,392637
3810.249256,394092
3810.272236,395598
3810.285206,396448
3810.286686,396545
3810.306980,397875
3810.316166,398477
3810.327351,399210
3810.351368,400784
3810.371525,402105
3810.372349,402159
3810.389363,403274
3810.412312,404778
3810.422398,405439
3810.433598,406173
3810.452931,407440
3810.461872,408026
3810.471974,408688
3810.496891,410321
3810.497608,410368
3810.516957,411636
3810.539204,413094
3810.551136,413876
3810.561939,414584
3810.580021,415769
3810.588032,416294
3810.589131,416366
3810.616291,418146
3810.634434,419335
3810.643604,419936
3810.666432,421432
3810.684544,422619
3810.706639,424067
3810.722950,425136
3810.732792,425781
3810.741886,426377
3810.758854,427489
3810.767216,428037
3810.784626,429178
3810.802067,430321
3810.810047,430844
3810.829548,432122
3810.852741,433642
3810.863209,434328
3810.874882,435093
3810.899586,436712
3810.916294,437807
3810.925892,438436
3810.944935,439684
3810.953846,440268
3810.963856,440924
3810.996891,443089
3811.008869,443874
3811.019215,444552
3811.037876,445775
3811.047184,446385
3811.048023,446440
3811.075489,448240
3811.085758,448913
3811.095036,449521
3811.111775,450618
3811.120854,451213
3811.143162,452675
3811.165867,454163
3811.176319,454848
3811.186939,455544
3811.209782,457041
3811.221287,457795
3811.232166,458508
3811.266560,460761
3811.268269,460873
3811.281819,461761
3811.301350,463041
3811.326740,464705
3811.336140,465321
3811.355595,466596
3811.374302,467822
3811.375019,467869
3811.398869,469432
3811.410816,470215
3811.422306,470968
3811.444081,472395
3811.459782,473424
3811.477146,474562
3811.488606,475313
3811.505421,476415
3811.514851,477033
