# timestamps [seconds],pts
4604.510540,0
4604.528444,1173
4604.534599,1576
4604.540842,1985
4604.555004,2913
4604.561721,3354
4604.572876,4085
4604.585654,4922
4604.598436,5760
4604.609169,6463
4604.615517,6879
4604.636973,8285
4604.643750,8729
4604.649790,9125
4604.683694,11347
4604.705735,12792
4604.713010,13268
4604.720749,13776
4604.743081,15239
4604.749106,15634
4604.762993,16544
4604.775258,17348
4604.789642,18290
4604.800793,19021
4604.806745,19411
4604.818288,20168
4604.835878,21321
4604.841717,21703
4604.848705,22161
4604.865862,23286
4604.872055,23691
4604.885528,24574
4604.891972,24997
4604.915945,26568
4604.933687,27730
4604.941659,28253
4604.948205,28682
4604.958421,29351
4604.965106,29789
4604.971897,30235
4604.982774,30947
4604.997005,31880
4605.003556,32309
4605.014577,33032
4605.033879,34297
4605.040247,34714
4605.051550,35455
4605.057337,35834
4605.080626,37360
4605.091516,38074
4605.102440,38790
4605.113020,39483
4605.135071,40928
4605.150817,41960
4605.162333,42715
4605.180171,43884
4605.198876,45110
4605.205880,45569
4605.211919,45964
4605.226613,46927
4605.237660,47651
4605.248808,48382
4605.259714,49097
4605.277632,50271
4605.283646,50665
4605.295319,51430
4605.306126,52138
4605.324071,53314
4605.330601,53742
4605.343414,54582
4605.356752,55456
4605.367739,56176
4605.375318,56673
4605.387442,57467
4605.399877,58282
4605.424451,59893
4605.430464,60287
4605.437604,60755
4605.452435,61727
4605.458508,62125
4605.472062,63013
4605.483782,63781
4605.502401,65001
4605.508684,65413
4605.515750,65876
4605.526746,66597
4605.544982,67792
4605.550726,68168
4605.563255,68989
4605.573904,69687
4605.585829,70469
4605.592612,70913
4605.604713,71706
4605.622659,72882
4605.628701,73278
4605.640590,74057
4605.652129,74814
4605.671027,76052
4605.690522,77330
4605.697110,77761
4605.708966,78538
4605.720701,79307
4605.731847,80038
4605.737875,80433
4605.756857,81677
4605.762755,82063
4605.775263,82883
4605.781472,83290
4605.799791,84491
4605.805976,84896
4605.818267,85701
4605.827632,86315
4605.839599,87099
4605.850381,87806
4605.860790,88488
4605.878545,89652
4605.885439,90104
4605.899111,91000
4605.905388,91411
4605.931373,93114
4605.943422,93903
4605.950957,94397
4605.957270,94811
4605.971452,95740
4605.981754,96416
4605.992750,97136
4606.003149,97818
4606.017769,98776
4606.029583,99550
4606.035395,99931
4606.058772,101463
4606.075947,102588
4606.090090,103515
4606.104501,104460
4606.120056,105479
4606.127637,105976
4606.135001,106459
4606.151006,107507
4606.162895,108287
4606.184306,109690
4606.192985,110259
4606.214170,111647
4606.226011,112423
4606.232895,112874
4606.241277,113423
4606.251874,114118
4606.258160,114530
4606.264790,114964
4606.271901,115430
4606.289023,116552
4606.295356,116967
4606.307649,117773
4606.313346,118146
4606.330697,119283
4606.336803,119684
4606.348649,120460
4606.366511,121631
4606.372450,122020
4606.384221,122791
4606.396309,123583
4606.410626,124522
4606.416608,124914
4606.429365,125750
4606.440405,126473
4606.461571,127860
4606.478145,128947
4606.485619,129436
4606.492925,129915
4606.502970,130573
4606.510480,131066
4606.517491,131525
4606.528996,132279
4606.546628,133435
4606.553761,133902
4606.560716,134358
4606.571105,135039
4606.586812,136068
4606.592848,136464
4606.604682,137239
4606.620879,138301
4606.627173,138713
4606.638884,139481
4606.650341,140231
4606.666782,141309
4606.673545,141752
4606.684821,142491
4606.692298,142981
4606.719473,144762
4606.730111,145459
4606.738453,146006
4606.744979,146434
4606.756093,147162
4606.767928,147937
4606.774291,148354
4606.793769,149631
4606.801201,150118
4606.807679,150543
4606.818961,151282
4606.829785,151991
4606.842150,152802
4606.848464,153215
4606.867316,154451
4606.874022,154890
4606.885579,155648
4606.893114,156141
4606.910197,157261
4606.916840,157696
4606.929253,158510
4606.935197,158899
4606.969500,161147
4606.978551,161741
4606.986627,162270
4606.997507,162983
4607.010200,163815
4607.021939,164584
4607.027969,164979
4607.039276,165720
4607.057563,166919
4607.064415,167368
4607.076780,168178
4607.090938,169106
4607.103653,169939
4607.111740,170469
4607.118877,170937
4607.136858,172115
4607.144579,172621
4607.151674,173086
4607.162704,173809
4607.182943,175135
4607.203434,176478
4607.210003,176909
4607.218315,177454
4607.235847,178603
4607.243114,179079
4607.250719,179577
4607.269533,180810
4607.276680,181278
4607.284135,181767
4607.296381,182570
4607.308649,183374
4607.321455,184213
4607.329553,184744
4607.344352,185713
4607.350805,186136
4607.363374,186960
4607.369760,187379
4607.387603,188548
4607.393320,188922
4607.405864,189745
4607.417356,190498
4607.443657,192221
4607.455099,192971
4607.466844,193741
4607.472814,194132
4607.491541,195359
4607.498920,195843
4607.505663,196285
4607.516706,197009
4607.532001,198011
4607.539377,198494
4607.551731,199304
4607.565649,200216
4607.577703,201006
4607.583767,201403
4607.595382,202165
4607.612684,203299
4607.619375,203737
4607.631372,204523
4607.644998,205416
4607.657024,206204
4607.663297,206615
4607.675422,207410
4607.688522,208269
4607.713447,209902
4607.720001,210332
4607.727577,210828
4607.742754,211823
4607.748542,212202
4607.761636,213060
4607.772558,213776
4607.787477,214754
4607.793005,215116
4607.806059,215971
4607.821359,216974
4607.827287,217363
4607.838892,218123
4607.849750,218835
4607.866949,219962
4607.873188,220371
4607.886102,221217
4607.900213,222142
4607.912021,222916
4607.918378,223332
4607.929802,224081
4607.942571,224918
4607.953853,225657
4607.960418,226087
4607.971689,226826
4607.998716,228597
4608.010728,229384
4608.018186,229873
4608.024612,230294
4608.035761,231025
4608.042696,231479
4608.048456,231857
4608.063163,232821
4608.070600,233308
4608.088234,234464
4608.102607,235406
4608.119638,236522
4608.125753,236923
4608.134849,237519
4608.153125,238716
4608.159399,239127
4608.178476,240378
4608.192464,241294
4608.208593,242351
4608.216243,242853
4608.224279,243379
4608.231464,243850
4608.253086,245267
4608.270668,246419
4608.277454,246864
4608.284343,247316
4608.303545,248574
4608.309139,248941
4608.316297,249410
4608.327163,250122
4608.346851,251412
4608.352775,251800
4608.360912,252334
4608.371786,253046
4608.390312,254260
4608.396076,254638
4608.407833,255409
4608.413665,255791
4608.432584,257031
4608.439424,257479
4608.453102,258375
4608.460245,258843
4608.478599,260046
4608.485946,260528
4608.498230,261333
4608.504947,261773
4608.531549,263516
4608.542759,264251
4608.550182,264737
4608.556957,265181
4608.570787,266088
4608.582067,266827
4608.593195,267556
4608.604650,268307
4608.623155,269520
4608.629121,269911
4608.641119,270697
4608.651319,271365
4608.662382,272090
4608.673664,272830
4608.680269,273263
4608.697736,274407
4608.704736,274866
4608.716217,275619
4608.727453,276355
4608.754123,278103
4608.765762,278865
4608.772003,279274
4608.779085,279739
4608.792965,280648
4608.803856,281362
4608.814863,282083
4608.825979,282812
4608.840780,283782
4608.846943,284186
4608.859821,285030
4608.877103,286162
4608.883398,286575
4608.897575,287504
4608.904165,287936
4608.922216,289119
4608.928140,289507
4608.940107,290291
4608.951900,291064
4608.971166,292327
4608.991029,293628
4608.997148,294029
4609.009035,294808
4609.020910,295587
4609.032465,296344
4609.039363,296796
4609.057548,297988
4609.063446,298374
4609.076267,299214
4609.082927,299651
4609.101186,300848
4609.107883,301286
4609.121002,302146
4609.131395,302827
4609.143396,303614
4609.150066,304051
4609.161399,304794
4609.180971,306076
4609.187116,306479
4609.194049,306933
4609.206068,307721
4609.232610,309460
4609.244463,310237
4609.255687,310973
4609.262144,311396
4609.280662,312609
4609.287103,313032
4609.293840,313473
4609.304611,314179
4609.320043,315190
4609.325843,315570
4609.336507,316269
4609.354251,317432
4609.360845,317864
4609.371986,318594
4609.383901,319375
4609.401188,320508
4609.407404,320915
4609.419939,321737
4609.432689,322573
4609.444154,323324
4609.450313,323728
4609.461702,324474
4609.481832,325793
4609.498941,326914
4609.507047,327446
4609.512949,327832
4609.523376,328516
4609.534217,329226
4609.541416,329698
4609.552621,330432
4609.566473,331340
4609.577247,332046
4609.584013,332490
4609.595415,333237
4609.612859,334380
4609.619316,334803
4609.631036,335571
4609.640813,336212
4609.652588,336984
4609.660001,337469
4609.670770,338175
4609.689525,339404
4609.696079,339834
4609.707399,340576
4609.720571,341439
4609.744295,342994
4609.750503,343401
4609.762956,344217
4609.775665,345049
4609.787292,345811
4609.792997,346185
4609.804542,346942
4609.819425,347917
4609.825405,348309
4609.836246,349020
4609.851429,350015
4609.857309,350400
4609.872617,351403
4609.884851,352205
4609.898672,353111
4609.911262,353936
4609.917572,354349
4609.935939,355553
4609.943098,356022
4609.949401,356435
4609.960531,357165
4609.982050,358575
4609.997247,359571
4610.005540,360114
4610.012102,360544
4610.022367,361217
4610.034406,362006
4610.040964,362436
4610.056850,363477
4610.069805,364326
4610.081676,365104
4610.093565,365883
4610.112388,367117
4610.118223,367499
4610.131775,368387
4610.138830,368849
4610.154319,369865
4610.161075,370307
4610.172571,371061
4610.187168,372017
4610.193231,372415
4610.204719,373168
4610.216528,373941
4610.237228,375298
4610.254230,376412
4610.261102,376863
4610.267971,377313
4610.282661,378275
4610.293775,379004
4610.304416,379701
4610.315584,380433
4610.332115,381516
4610.338354,381925
4610.350463,382719
4610.367752,383852
4610.374979,384326
4610.386499,385080
4610.392967,385504
4610.409223,386570
4610.415397,386974
4610.426801,387722
4610.447843,389101
4610.464267,390177
4610.471149,390628
4610.477991,391076
4610.491407,391956
4610.502821,392704
4610.514257,393453
4610.524931,394153
4610.543436,395365
4610.549970,395794
4610.561817,396570
4610.572368,397261
4610.590719,398464
4610.596918,398870
4610.608175,399608
4610.618721,400299
4610.630931,401099
4610.637098,401503
4610.648018,402219
4610.665777,403383
4610.671684,403770
4610.683960,404575
4610.694276,405251
4610.720901,406996
4610.732078,407728
4610.738752,408165
4610.746114,408648
4610.760135,409567
4610.771305,410299
4610.782924,411060
4610.794201,411799
4610.809244,412785
4610.815548,413198
4610.828086,414020
4610.843376,415022
4610.848997,415390
4610.861433,416205
4610.872198,416911
4610.890567,418115
4610.897628,418577
4610.910453,419418
4610.916679,419826
4610.944414,421643
4610.955476,422368
4610.967086,423129
4610.972841,423506
4610.991193,424709
4610.998191,425168
4611.005216,425628
4611.016121,426343
4611.035682,427625
4611.042698,428084
4611.048803,428485
4611.061432,429312
4611.078638,430440
4611.085254,430873
4611.097633,431685
4611.104374,432126
4611.122554,433318
4611.128505,433708
4611.140005,434461
4611.151493,435214
4611.177518,436920
4611.189319,437693
4611.200485,438425
4611.206241,438802
4611.225706,440078
4611.231947,440487
4611.239774,441000
4611.250213,441684
4611.269270,442933
4611.275612,443348
4611.283062,443837
4611.293907,444547
4611.312626,445774
4611.319803,446245
4611.332170,447055
4611.338482,447469
4611.353624,448461
4611.360483,448911
4611.371641,449642
4611.382705,450367
4611.404169,451773
4611.421436,452905
4611.429622,453442
4611.435867,453851
4611.446584,454553
4611.453230,454989
4611.460897,455491
4611.472213,456233
4611.490865,457455
4611.497026,457859
4611.509456,458674
4611.515958,459100
4611.534103,460289
4611.540765,460725
4611.552412,461489
4611.558721,461902
4611.575769,463019
4611.583706,463539
4611.595380,464305
4611.606426,465028
4611.623727,466162
4611.630121,466581
4611.641189,467307
4611.648704,467799
4611.674781,469508
4611.687038,470311
4611.693279,470720
4611.700073,471166
4611.714174,472090
4611.724861,472790
4611.735492,473487
4611.746763,474225
4611.764480,475386
4611.771181,475826
4611.782447,476564
4611.796856,477508
4611.803897,477970
4611.815126,478706
4611.826376,479443
4611.844194,480611
4611.850250,481007
4611.862209,481791
4611.874248,482580
4611.888221,483496
4611.913759,485169
4611.920442,485607
4611.927349,486060
4611.943006,487086
4611.948877,487471
4611.961483,488297
4611.973005,489052
4611.991129,490240
4611.997608,490665
4612.004518,491117
4612.015829,491859
4612.033321,493005
4612.039850,493433
4612.053554,494331
4612.063911,495010
4612.074514,495705
4612.081655,496173
4612.093515,496950
4612.108068,497904
4612.115282,498376
4612.127187,499157
4612.138078,499870
4612.159402,501268
4612.176164,502366
4612.183847,502870
4612.190513,503307
4612.204198,504203
4612.215238,504927
4612.226369,505656
4612.237501,506386
4612.253538,507437
4612.259927,507856
4612.271747,508630
4612.286588,509603
4612.292608,509997
4612.304742,510793
4612.315740,511513
4612.334926,512771
4612.341344,513191
4612.352340,513912
4612.359682,514393
4612.380586,515763
4612.396896,516832
4612.404014,517298
4612.410461,517721
4612.424425,518636
4612.434759,519313
4612.451292,520397
4612.458536,520871
4612.475526,521985
4612.482725,522457
4612.494354,523219
4612.520895,524958
4612.529583,525527
4612.541210,526289
4612.549358,526823
4612.567621,528020
4612.575235,528519
4612.587181,529302
4612.601728,530256
4612.616087,531197
4612.623529,531684
4612.631107,532181
4612.654480,533713
4612.672680,534905
4612.679298,535339
4612.685871,535770
4612.704679,537002
4612.710418,537379
4612.717565,537847
4612.728468,538561
4612.747497,539809
4612.753522,540203
4612.761970,540757
4612.773452,541509
4612.791175,542671
4612.798248,543134
4612.805217,543591
4612.821642,544668
4612.828584,545123
4612.840562,545908
4612.846769,546314
4612.866054,547578
4612.872879,548025
4612.885847,548875
4612.896900,549600
4612.923193,551323
4612.929464,551734
4612.940662,552468
4612.954376,553366
4612.965673,554107
4612.971593,554495
4612.983854,555298
4612.999000,556291
4613.005354,556707
4613.017997,557536
4613.032638,558495
4613.039442,558941
4613.051111,559706
4613.062229,560434
4613.081007,561665
4613.087177,562069
4613.093750,562500
4613.112451,563726
4613.119157,564165
4613.130853,564932
4613.138195,565413
4613.160101,566848
4613.176090,567896
4613.183334,568371
4613.189422,568770
4613.203930,569721
4613.215582,570484
4613.227481,571264
4613.237817,571942
4613.254972,573066
4613.262148,573536
4613.273262,574264
4613.291330,575449
4613.298296,575905
4613.304912,576339
4613.315727,577047
4613.334673,578289
4613.341314,578724
4613.354044,579559
4613.367384,580433
4613.392940,582108
4613.399950,582567
4613.406107,582970
4613.425590,584247
4613.431686,584647
4613.438608,585100
4613.450489,585879
4613.466112,586903
4613.472427,587317
4613.485023,588142
4613.499527,589093
4613.505689,589497
4613.518068,590308
4613.529220,591039
4613.543867,591999
4613.549923,592395
4613.562444,593216
4613.583868,594620
4613.599563,595649
4613.608074,596206
4613.614545,596631
4613.627348,597470
4613.633518,597874
4613.641531,598399
4613.653185,599163
4613.663772,599857
4613.676092,600664
4613.682258,601068
4613.700767,602281
4613.706836,602679
4613.718124,603419
4613.724046,603807
4613.745657,605223
4613.762146,606303
4613.772909,607009
4613.787044,607935
4613.793869,608382
4613.805622,609153
4613.821851,610216
4613.836723,611191
4613.849424,612023
4613.858091,612591
4613.870184,613384
4613.891796,614800
4613.907016,615798
4613.913829,616244
4613.921825,616768
4613.935138,617641
4613.946254,618369
4613.952968,618809
4613.968057,619798
4613.979292,620534
4613.995838,621619
4614.003481,622119
4614.024112,623471
4614.024786,623516
4614.031768,623973
4614.044593,624814
4614.056301,625581
4614.067760,626332
4614.074752,626790
4614.093202,627999
4614.099535,628414
4614.107145,628913
4614.117797,629611
4614.139227,631015
4614.166996,632835
4614.173996,633294
4614.183057,633888
4614.189382,634302
4614.203270,635213
4614.214227,635931
4614.226162,636713
4614.237621,637464
4614.252922,638467
4614.260723,638978
4614.273580,639820
4614.292410,641054
4614.298479,641452
4614.305826,641934
4614.317207,642679
4614.336544,643947
4614.343328,644391
4614.350155,644839
4614.361305,645569
4614.380371,646819
4614.386520,647222
4614.393165,647657
4614.404741,648416
4614.431688,650182
4614.443086,650929
4614.450002,651382
4614.456491,651807
4614.470314,652713
