# timestamps [seconds],pts
7286.186532,0
7286.195138,563
7286.195809,607
7286.219308,2147
7286.228646,2759
7286.229379,2807
7286.268014,5339
7286.279183,6071
7286.287667,6627
7286.295297,7127
7286.318429,8643
7286.340646,10099
7286.363229,11579
7286.373971,12283
7286.389291,13287
7286.407174,14459
7286.429208,15903
7286.438790,16531
7286.449715,17247
7286.460458,17951
7286.483407,19455
7286.507088,21007
7286.516183,21603
7286.527047,22315
7286.544259,23443
7286.553292,24035
7286.562875,24663
7286.615060,28083
7286.625375,28759
7286.626595,28839
7286.637399,29547
7286.653146,30579
7286.662850,31215
7286.685372,32691
7286.699349,33607
7286.721688,35071
7286.731942,35743
7286.732858,35803
7286.756234,37335
7286.775094,38571
7286.786263,39303
7286.807992,40727
7286.819283,41467
7286.830880,42227
7286.841744,42939
7286.858041,44007
7286.867196,44607
7286.876717,45231
7286.887338,45927
7286.901681,46867
7286.912057,47547
7286.930734,48771
7286.945626,49747
7286.976449,51767
7286.976998,51803
7286.998666,53223
7287.010690,54011
7287.031380,55367
7287.042855,56119
7287.064706,57551
7287.076730,58339
7287.088387,59103
7287.111520,60619
7287.123849,61427
7287.133675,62071
7287.145211,62827
7287.156197,63547
7287.172128,64591
7287.197457,66250
7287.207345,66898
7287.208505,66974
7287.225594,68094
7287.235848,68766
7287.243661,69278
7287.266244,70758
7287.280160,71670
7287.291024,72382
7287.300179,72982
7287.317635,74126
7287.327889,74798
7287.329903,74930
7287.338815,75514
7287.366280,77314
7287.366708,77342
7287.389413,78830
7287.405892,79910
7287.432443,81650
7287.440926,82206
7287.441598,82250
7287.460824,83510
7287.478158,84646
7287.500741,86126
7287.512154,86874
7287.527108,87854
7287.537484,88534
7287.546700,89138
7287.564401,90298
7287.573190,90874
7287.574166,90938
7287.584054,91586
7287.608346,93178
7287.609322,93242
7287.617501,93778
7287.644906,95574
7287.662789,96746
7287.671761,97334
7287.691232,98610
7287.706368,99602
7287.716195,100246
7287.724557,100794
7287.735787,101530
7287.748422,102358
7287.757882,102978
7287.768746,103690
7287.785165,104766
7287.794381,105370
7287.803292,105954
7287.813485,106622
7287.831246,107786
7287.840768,108410
7287.841500,108458
7287.859383,109630
7287.882394,111138
7287.899117,112234
7287.900338,112314
7287.910348,112970
7287.936288,114670
7287.936776,114702
7287.958871,116150
7287.974923,117202
7287.983956,117794
7287.994454,118482
7288.004098,119114
7288.018746,120074
7288.028634,120722
7288.039925,121462
7288.052071,122258
7288.062508,122942
7288.071725,123546
7288.082101,124226
7288.104928,125722
7288.123360,126930
7288.124093,126978
7288.133553,127598
7288.158517,129234
7288.159066,129270
7288.167855,129846
7288.176888,130438
7288.200082,131957
7288.200631,131993
7288.211556,132709
7288.229318,133873
7288.237862,134433
7288.246896,135025
7288.256600,135661
7288.270943,136601
7288.279733,137177
7288.289498,137817
7288.305734,138881
7288.326241,140225
7288.335641,140841
7288.343758,141373
7288.366769,142881
7288.367379,142921
7288.376351,143509
7288.394906,144725
7288.419320,146325
7288.428963,146957
7288.439156,147625
7288.462228,149137
7288.472970,149841
7288.484017,150565
7288.506478,152037
7288.519540,152893
7288.528329,153469
7288.539681,154213
7288.552987,155085
7288.562081,155681
7288.573556,156433
7288.584237,157133
7288.608712,158737
7288.625375,159829
7288.636056,160529
7288.662484,162261
7288.663216,162309
7288.684457,163701
7288.700143,164729
7288.709542,165345
7288.719125,165973
7288.729562,166657
7288.751534,168097
7288.762948,168845
7288.774178,169581
7288.791146,170693
7288.800301,171293
7288.809701,171909
7288.818978,172517
7288.835946,173629
7288.845712,174269
7288.863778,175453
7288.878732,176433
7288.901559,177929
7288.911263,178565
7288.930306,179813
7288.945992,180841
7288.963693,182001
7288.975655,182785
7288.986337,183485
7289.010568,185073
7289.019906,185685
7289.031075,186417
7289.042489,187165
7289.065438,188669
7289.075997,189361
7289.087289,190101
7289.103036,191133
7289.132394,193057
7289.133370,193121
7289.154855,194529
7289.169991,195521
