# timestamps [seconds],pts
7977.246115,0
7977.328159,5376
7977.362286,7613
7977.395843,9812
7977.429785,12036
7977.461950,14144
7977.495510,16344
7977.528755,18522
7977.562181,20713
7977.595312,22884
7977.628696,25072
7977.662039,27257
7977.695589,29456
7977.731563,31813
7977.761824,33796
7977.795263,35988
7977.829115,38206
7977.861973,40360
7977.895325,42545
7977.928642,44729
7977.962149,46925
7977.995542,49113
7978.028847,51296
7978.062323,53490
7978.095575,55669
7978.128473,57825
7978.161852,60012
7978.195391,62210
7978.232345,64632
7978.261969,66573
7978.295269,68756
7978.328730,70949
7978.362081,73134
7978.395224,75306
7978.431734,77699
7978.461981,79681
7978.495237,81861
7978.528717,84055
7978.561817,86224
7978.595394,88425
7978.628687,90606
7978.661917,92784
7978.695286,94971
7978.728710,97161
7978.762119,99351
7978.795086,101511
7978.828699,103714
7978.864994,106093
7978.895517,108093
7978.928686,110267
7978.961922,112445
7978.995191,114625
7979.028847,116831
7979.061644,118980
7979.095106,121173
7979.129127,123403
7979.165779,125805
7979.195228,127735
7979.228855,129938
7979.261997,132110
7979.295166,134284
7979.329275,136519
7979.362356,138687
7979.395668,140870
7979.428612,143029
7979.465418,145442
7979.496078,147451
7979.528488,149575
7979.562763,151821
7979.595537,153969
7979.628797,156149
7979.661741,158308
7979.695202,160500
7979.729612,162756
7979.766106,165147
7979.795957,167103
7979.829740,169317
7979.862793,171484
7979.895534,173629
7979.929445,175852
7979.961735,177968
7979.995979,180212
7980.029127,182384
7980.065853,184791
7980.095335,186723
7980.129135,188938
7980.162300,191112
7980.195171,193266
7980.228304,195437
7980.262482,197677
7980.296129,199882
7980.329027,202038
7980.362595,204238
7980.395294,206381
7980.428596,208563
7980.461992,210752
7980.495214,212929
7980.529339,215166
7980.565460,217533
7980.595501,219502
7980.628727,221679
7980.662411,223886
7980.695017,226023
7980.728752,228234
7980.762146,230423
7980.795746,232625
7980.828903,234798
7980.862524,237001
7980.896009,239195
7980.929449,241387
7980.961756,243504
7980.998146,245889
7981.029257,247928
7981.062679,250118
7981.095838,252291
7981.129011,254465
7981.161964,256625
7981.196077,258860
7981.229153,261028
7981.261944,263177
7981.295038,265346
7981.329235,267587
7981.362589,269773
7981.396793,272014
7981.431980,274320
7981.462505,276321
7981.495623,278491
7981.528932,280674
7981.561743,282824
7981.595407,285030
7981.629009,287232
7981.661909,289389
7981.695366,291581
7981.728746,293769
7981.762564,295985
7981.795053,298114
7981.828316,300294
7981.862564,302539
7981.896513,304763
7981.929270,306910
7981.962477,309086
7981.995958,311281
7982.032108,313650
7982.062055,315612
7982.095701,317817
7982.129591,320038
7982.162352,322185
7982.197927,324517
7982.248421,327826
7982.297962,331072
7982.331730,333285
7982.414028,338679
7982.465591,342058
7982.498529,344216
7982.531778,346395
7982.567701,348750
7982.598343,350758
7982.632015,352964
7982.665132,355135
7982.699070,357359
7982.748491,360598
7982.814379,364916
7982.865374,368258
7982.900001,370527
7982.948601,373712
7982.998192,376962
7983.048504,380259
7983.098345,383525
7983.147751,386763
7983.181785,388994
7983.214495,391137
7983.248535,393368
7983.281935,395557
7983.314758,397708
7983.348440,399915
7983.382412,402142
7983.417662,404452
7983.447821,406428
7983.481056,408606
7983.515900,410890
7983.548757,413043
7983.581659,415199
7983.614868,417376
7983.648659,419590
7983.681206,421723
7983.714987,423937
7983.765158,427225
7983.814812,430479
7983.848913,432714
7983.914158,436990
7983.949034,439275
7983.982317,441457
7984.014585,443571
7984.048300,445781
7984.084547,448156
7984.115133,450161
7984.148224,452329
7984.182928,454604
7984.231634,457796
7984.265242,459998
7984.298370,462169
7984.363756,466454
7984.398012,468699
7984.431803,470914
7984.464376,473048
7984.498455,475282
7984.531326,477436
7984.581409,480718
7984.631470,483999
7984.684824,487495
7984.731478,490553
7984.765484,492781
7984.798431,494941
7984.831558,497112
7984.865345,499326
7984.898336,501488
7984.931074,503633
7984.964460,505821
7984.998590,508058
7985.031137,510191
7985.064770,512395
7985.098579,514611
7985.131376,516760
7985.164438,518927
7985.201416,521350
7985.231827,523343
7985.281763,526616
7985.331318,529863
7985.364975,532069
