# timestamps [seconds],pts
1953.897734,0
1953.898756,66
1953.908537,707
1953.936598,2546
1953.952589,3594
1953.980696,5436
1953.990568,6083
1953.999479,6667
1954.014952,7681
1954.056257,10388
1954.081938,12071
1954.110273,13928
1954.122770,14747
1954.148375,16425
1954.168013,17712
1954.179258,18449
1954.210508,20497
1954.211317,20550
1954.233107,21978
1954.241865,22552
1954.253065,23286
1954.296690,26145
1954.311369,27107
1954.363997,30556
1954.403914,33172
1954.404768,33228
1954.414061,33837
1954.443266,35751
1954.484739,38469
1954.514418,40414
1954.532286,41585
1954.560011,43402
1954.560667,43445
1954.578245,44597
1954.587904,45230
1954.599241,45973
1954.625792,47713
1954.635313,48337
1954.645338,48994
1954.665449,50312
1954.673765,50857
1954.682768,51447
1954.709532,53201
1954.710692,53277
1954.719252,53838
1954.747374,55681
1954.757536,56347
1954.767775,57018
1954.782377,57975
1954.816343,60201
1954.843672,61992
1954.844893,62072
1954.853926,62664
1954.874861,64036
1954.882582,64542
1954.905150,66020
1954.925032,67323
1954.934324,67932
1954.935057,67980
1954.964933,69938
1954.965635,69984
1954.974730,70580
1955.002058,72371
1955.011152,72967
1955.023268,73761
1955.040449,74887
1955.067137,76636
1955.075956,77214
1955.103102,78993
1955.112211,79590
1955.122526,80266
1955.141356,81500
1955.151075,82137
1955.160383,82747
1955.178389,83927
1955.187742,84540
1955.196943,85143
1955.219648,86631
1955.229689,87289
1955.262861,89463
1955.281080,90657
1955.291945,91369
1955.292845,91428
1955.316115,92953
1955.327208,93680
1955.338072,94392
1955.354963,95499
1955.380110,97147
1955.389967,97793
1955.415861,99490
1955.416334,99521
1955.426832,100209
1955.445494,101432
1955.453779,101975
1955.463942,102641
1955.490416,104376
1955.508192,105541
1955.519590,106288
1955.548048,108153
1955.562346,109090
1955.576353,110008
1955.585310,110595
1955.604979,111884
1955.612822,112398
1955.621000,112934
1955.648741,114752
1955.657774,115344
1955.676237,116554
1955.694716,117765
1955.703444,118337
1955.713087,118969
1955.733412,120301
1955.744597,121034
1955.754210,121664
1955.778853,123279
1955.798918,124594
1955.810713,125367
1955.827528,126469
1955.851942,128069
1955.861769,128713
1955.882948,130101
1955.892973,130758
1955.901350,131306
1955.925520,132890
1955.936735,133625
1955.938688,133753
1955.960249,135166
1955.969435,135768
1955.977949,136326
1956.005934,138160
1956.007185,138242
1956.021269,139165
1956.044401,140681
1956.054365,141334
1956.065641,142073
1956.103453,144551
1956.129744,146274
1956.138731,146863
1956.158552,148162
1956.167631,148757
1956.175154,149250
1956.194624,150526
1956.212050,151668
1956.234449,153136
1956.252867,154343
1956.263060,155011
1956.263823,155061
1956.284559,156420
1956.294798,157091
1956.305021,157761
1956.333067,159599
1956.335020,159727
1956.344435,160344
1956.365492,161724
1956.373304,162236
1956.382567,162843
1956.412108,164779
1956.427015,165756
1956.438948,166538
1956.446989,167065
1956.472563,168741
1956.474180,168847
1956.493452,170110
1956.518522,171753
1956.519499,171817
1956.537809,173017
1956.565825,174853
1956.567000,174930
1956.577116,175593
1956.604780,177406
1956.614546,178046
1956.637037,179520
1956.651243,180451
1956.677809,182192
1956.685911,182723
1956.686461,182759
1956.715071,184634
1956.736982,186070
1956.756010,187317
1956.764967,187904
1956.765883,187964
1956.786924,189343
1956.803877,190454
1956.827910,192029
1956.844847,193139
1956.845457,193179
1956.856367,193894
1956.874708,195096
1956.904295,197034
1956.913984,197669
1956.923811,198313
1956.942686,199550
1956.951353,200118
1956.960798,200737
1956.985289,202342
1956.985777,202374
1957.004881,203626
1957.033812,205522
1957.034391,205560
1957.044355,206213
1957.065077,207571
1957.073408,208117
1957.083433,208774
1957.109053,210453
1957.109709,210496
1957.119413,211132
1957.186781,215547
1957.206968,216870
1957.231184,218457
1957.251234,219771
1957.273771,221248
1957.301405,223059
1957.318373,224171
1957.319090,224218
1957.362318,227051
1957.384932,228533
1957.407271,229997
1957.434950,231811
1957.452406,232955
1957.453169,233005
1957.496656,235855
1957.518889,237312
1957.541288,238780
1957.566893,240458
1957.590635,242014
1957.608290,243171
1957.635435,244950
1957.645552,245613
1957.646376,245667
1957.668760,247134
1957.677809,247727
1957.686918,248324
1957.713316,250054
1957.722303,250643
1957.742491,251966
1957.760130,253122
1957.777601,254267
1957.778318,254314
