index,timestamp,label,duration,id,objectType
1229,17342.59223079901,Looking At,0.0,6,Obstacle
1229,17342.600470545105,Looking At,0.0,6,Obstacle
1230,17342.609213831238,Looking At,0.0,6,Obstacle
1231,17342.6215429328,Looking At,0.0,6,Obstacle
1233,17342.64646053534,Looking At,0.0,6,Obstacle
1233,17342.654685022644,Looking At,0.0,6,Obstacle
1234,17342.670172693543,Looking At,0.0,6,Obstacle
1234,17342.680274011902,Looking At,0.0,6,Obstacle
1235,17342.68060970526,Spawning,0.0,7,Obstacle
1255,17342.961524011902,Looking At,0.0,6,Obstacle
1256,17342.97145748358,Looking At,0.0,6,Obstacle
1256,17342.982306482605,Looking At,0.0,6,Obstacle
1257,17342.999121668152,Looking At,0.0,6,Obstacle
1258,17343.012427332214,Looking At,0.0,6,Obstacle
1259,17343.025626184753,Looking At,0.0,6,Obstacle
1260,17343.033881189636,Looking At,0.0,6,Obstacle
1261,17343.045966150574,Looking At,0.0,6,Obstacle
1263,17343.072104456238,Looking At,0.0,6,Obstacle
1277,17343.251227381043,Intercepted,0.0,6,Obstacle
1289,17343.406775476746,Looking At,0.0,7,Obstacle
1289,17343.421744348816,Looking At,0.0,7,Obstacle
1290,17343.430396082214,Looking At,0.0,7,Obstacle
1291,17343.44219112616,Looking At,0.0,7,Obstacle
1292,17343.456290247253,Looking At,0.0,7,Obstacle
1294,17343.47931575995,Looking At,0.0,7,Obstacle
1294,17343.48827266913,Looking At,0.0,7,Obstacle
1295,17343.504065515808,Looking At,0.0,7,Obstacle
1296,17343.511603357605,Looking At,0.0,7,Obstacle
1297,17343.521353723816,Looking At,0.0,7,Obstacle
1299,17343.545264246277,Looking At,0.0,7,Obstacle
1299,17343.553595545105,Looking At,0.0,7,Obstacle
1300,17343.56149959784,Looking At,0.0,7,Obstacle
1301,17343.574774744324,Looking At,0.0,7,Obstacle
1316,17343.78607845526,Looking At,0.0,7,Obstacle
1329,17343.992529871277,Intercepted,0.0,7,Obstacle
1344,17344.183646204285,Spawning,0.0,8,Obstacle
1379,17344.696158411316,Looking At,0.0,8,Obstacle
1380,17344.708899500183,Looking At,0.0,8,Obstacle
1382,17344.719931604675,Looking At,0.0,8,Obstacle
1383,17344.733496668152,Looking At,0.0,8,Obstacle
1383,17344.740897180847,Looking At,0.0,8,Obstacle
1384,17344.75112056952,Looking At,0.0,8,Obstacle
1385,17344.767645838074,Looking At,0.0,8,Obstacle
1386,17344.780829431824,Looking At,0.0,8,Obstacle
1387,17344.789114954285,Looking At,0.0,8,Obstacle
1388,17344.801672937683,Looking At,0.0,8,Obstacle
1389,17344.810309412293,Looking At,0.0,8,Obstacle
1390,17344.818778040222,Looking At,0.0,8,Obstacle
1391,17344.829688074402,Looking At,0.0,8,Obstacle
1392,17344.84206295233,Looking At,0.0,8,Obstacle
1392,17344.848166467957,Looking At,0.0,8,Obstacle
1393,17344.858969690613,Looking At,0.0,8,Obstacle
1393,17344.870490076355,Looking At,0.0,8,Obstacle
1394,17344.880957605652,Looking At,0.0,8,Obstacle
1394,17344.8967962287,Looking At,0.0,8,Obstacle
1396,17344.920737268738,Looking At,0.0,8,Obstacle
1396,17344.9291601203,Looking At,0.0,8,Obstacle
1398,17344.945532800964,Looking At,0.0,8,Obstacle
1399,17344.96092891913,Looking At,0.0,8,Obstacle
1400,17344.981177332214,Looking At,0.0,8,Obstacle
1401,17344.994849207214,Looking At,0.0,8,Obstacle
1402,17345.003455164246,Looking At,0.0,8,Obstacle
1403,17345.016272547058,Looking At,0.0,8,Obstacle
1404,17345.02826595526,Looking At,0.0,8,Obstacle
1404,17345.035162927918,Looking At,0.0,8,Obstacle
1405,17345.0434179328,Looking At,0.0,8,Obstacle
1405,17345.050162317566,Looking At,0.0,8,Obstacle
1406,17345.059912683777,Looking At,0.0,8,Obstacle
1406,17345.07549190741,Looking At,0.0,8,Obstacle
1407,17345.089255335144,Looking At,0.0,8,Obstacle
1409,17345.10346126776,Looking At,0.0,8,Obstacle
1411,17345.129736902527,Looking At,0.0,8,Obstacle
1411,17345.138419153503,Looking At,0.0,8,Obstacle
1412,17345.146155359558,Looking At,0.0,8,Obstacle
1413,17345.158041956238,Looking At,0.0,8,Obstacle
1414,17345.173590662293,Looking At,0.0,8,Obstacle
1415,17345.18160152655,Looking At,0.0,8,Obstacle
1416,17345.193213465027,Looking At,0.0,8,Obstacle
1417,17345.204962732605,Looking At,0.0,8,Obstacle
1417,17345.212454798035,Looking At,0.0,8,Obstacle
1418,17345.220221521668,Looking At,0.0,8,Obstacle
1418,17345.22667598944,Looking At,0.0,8,Obstacle
1419,17345.238471033386,Looking At,0.0,8,Obstacle
1419,17345.25336361151,Looking At,0.0,8,Obstacle
1420,17345.261771204285,Looking At,0.0,8,Obstacle
1421,17345.274024011902,Looking At,0.0,8,Obstacle
1422,17345.288992883972,Looking At,0.0,8,Obstacle
1424,17345.31342220526,Looking At,0.0,8,Obstacle
1425,17345.322638513855,Looking At,0.0,8,Obstacle
1426,17345.33869075995,Looking At,0.0,8,Obstacle
1427,17345.345938684753,Looking At,0.0,8,Obstacle
1428,17345.355200769714,Looking At,0.0,8,Obstacle
1429,17345.369849207214,Looking At,0.0,8,Obstacle
1430,17345.378821375183,Looking At,0.0,8,Obstacle
1431,17345.389258386902,Looking At,0.0,8,Obstacle
1433,17345.405997278503,Looking At,0.0,8,Obstacle
1433,17345.415381433777,Looking At,0.0,8,Obstacle
1434,17345.42409420233,Looking At,0.0,8,Obstacle
1436,17345.44542598944,Looking At,0.0,8,Obstacle
1437,17345.461783411316,Looking At,0.0,8,Obstacle
1437,17345.47052669745,Looking At,0.0,8,Obstacle
1438,17345.482657434753,Looking At,0.0,8,Obstacle
1439,17345.492194177918,Looking At,0.0,8,Obstacle
1440,17345.499518396668,Looking At,0.0,8,Obstacle
1441,17345.512228967957,Looking At,0.0,8,Obstacle
1442,17345.52437496405,Looking At,0.0,8,Obstacle
1443,17345.532111170105,Looking At,0.0,8,Obstacle
1444,17345.540610315613,Looking At,0.0,8,Obstacle
1444,17345.556662561707,Looking At,0.0,8,Obstacle
1445,17345.56604671698,Looking At,0.0,8,Obstacle
1446,17345.575903894714,Looking At,0.0,8,Obstacle
1449,17345.596777918152,Looking At,0.0,8,Obstacle
1449,17345.605628015808,Looking At,0.0,8,Obstacle
1450,17345.616583826355,Looking At,0.0,8,Obstacle
1451,17345.632514002136,Looking At,0.0,8,Obstacle
1452,17345.640814783386,Looking At,0.0,8,Obstacle
1453,17345.65343380194,Looking At,0.0,8,Obstacle
1454,17345.667075159363,Looking At,0.0,8,Obstacle
1454,17345.67528438788,Looking At,0.0,8,Obstacle
1455,17345.69008541327,Looking At,0.0,8,Obstacle
1455,17345.690680506043,Spawning,0.0,9,Obstacle
1455,17345.701331140808,Looking At,0.0,8,Obstacle
1456,17345.722418787293,Looking At,0.0,8,Obstacle
1458,17345.739584924988,Looking At,0.0,8,Obstacle
1458,17345.75080013495,Looking At,0.0,8,Obstacle
1459,17345.758704187683,Looking At,0.0,8,Obstacle
1460,17345.77146053534,Looking At,0.0,8,Obstacle
1461,17345.78542232733,Looking At,0.0,8,Obstacle
1464,17345.82320308905,Looking At,0.0,8,Obstacle
1471,17345.927756311707,Looking At,0.0,8,Obstacle
1473,17345.949072840027,Looking At,0.0,8,Obstacle
1474,17345.957266809753,Looking At,0.0,8,Obstacle
1474,17345.964575769714,Looking At,0.0,8,Obstacle
1475,17345.975821497253,Looking At,0.0,8,Obstacle
1475,17345.988135340027,Looking At,0.0,8,Obstacle
1478,17346.01282406073,Looking At,0.0,8,Obstacle
1478,17346.021094324402,Looking At,0.0,8,Obstacle
1479,17346.033362390808,Looking At,0.0,8,Obstacle
1480,17346.043540003113,Looking At,0.0,8,Obstacle
1480,17346.058310510925,Looking At,0.0,8,Obstacle
1481,17346.067313196472,Looking At,0.0,8,Obstacle
1482,17346.077887537293,Looking At,0.0,8,Obstacle
1484,17346.099814417175,Looking At,0.0,8,Obstacle
1485,17346.11730098944,Looking At,0.0,8,Obstacle
1486,17346.130408289246,Looking At,0.0,8,Obstacle
1493,17346.199255945496,Looking At,0.0,9,Obstacle
1493,17346.207587244324,Looking At,0.0,9,Obstacle
1507,17346.400900842957,Looking At,0.0,9,Obstacle
1511,17346.44364071112,Looking At,0.0,9,Obstacle
1519,17346.53705501776,Looking At,0.0,9,Obstacle
1540,17346.831229212097,Intercepted,0.0,8,Obstacle
1559,17347.058753015808,Intercepted,0.0,9,Obstacle
1569,17347.19545650702,Spawning,0.0,10,Obstacle
1625,17347.93257808905,Looking At,0.0,10,Obstacle
1625,17347.94313717108,Looking At,0.0,10,Obstacle
1627,17347.958411218933,Looking At,0.0,10,Obstacle
1628,17347.97243404608,Looking At,0.0,10,Obstacle
1629,17347.980505945496,Looking At,0.0,10,Obstacle
1630,17347.993353845886,Looking At,0.0,10,Obstacle
1631,17348.004752161316,Looking At,0.0,10,Obstacle
1632,17348.02439022284,Looking At,0.0,10,Obstacle
1632,17348.031973841003,Looking At,0.0,10,Obstacle
1632,17348.042685510925,Looking At,0.0,10,Obstacle
1633,17348.054083826355,Looking At,0.0,10,Obstacle
1634,17348.07697200995,Looking At,0.0,10,Obstacle
1643,17348.20360470038,Looking At,0.0,10,Obstacle
1644,17348.21564388495,Looking At,0.0,10,Obstacle
1647,17348.247809412293,Looking At,0.0,10,Obstacle
1648,17348.271506311707,Looking At,0.0,10,Obstacle
1649,17348.279685022644,Looking At,0.0,10,Obstacle
1649,17348.28787899237,Looking At,0.0,10,Obstacle
1650,17348.302496912293,Looking At,0.0,10,Obstacle
1651,17348.315024378113,Looking At,0.0,10,Obstacle
1652,17348.32189083319,Looking At,0.0,10,Obstacle
1653,17348.33313656073,Looking At,0.0,10,Obstacle
1653,17348.348303797058,Looking At,0.0,10,Obstacle
1654,17348.356955530457,Looking At,0.0,10,Obstacle
1655,17348.36814022284,Looking At,0.0,10,Obstacle
1656,17348.38083553534,Looking At,0.0,10,Obstacle
1657,17348.394629480652,Looking At,0.0,10,Obstacle
1659,17348.408881189636,Looking At,0.0,10,Obstacle
1661,17348.435156824402,Looking At,0.0,10,Obstacle
1661,17348.442297937683,Looking At,0.0,10,Obstacle
1661,17348.44921016913,Looking At,0.0,10,Obstacle
1662,17348.4592962287,Looking At,0.0,10,Obstacle
1663,17348.476981165222,Looking At,0.0,10,Obstacle
1664,17348.483588220886,Looking At,0.0,10,Obstacle
1664,17348.490958216003,Looking At,0.0,10,Obstacle
1665,17348.500647547058,Looking At,0.0,10,Obstacle
1665,17348.51134395819,Looking At,0.0,10,Obstacle
1666,17348.522620203308,Looking At,0.0,10,Obstacle
1666,17348.537833216003,Looking At,0.0,10,Obstacle
1667,17348.54686641913,Looking At,0.0,10,Obstacle
1667,17348.557181360535,Looking At,0.0,10,Obstacle
1669,17348.5746679328,Looking At,0.0,10,Obstacle
1669,17348.58362484198,Looking At,0.0,10,Obstacle
1671,17348.60642147284,Looking At,0.0,10,Obstacle
1672,17348.61797237616,Looking At,0.0,10,Obstacle
1672,17348.63162899237,Looking At,0.0,10,Obstacle
1673,17348.640387537293,Looking At,0.0,10,Obstacle
1674,17348.651419641785,Looking At,0.0,10,Obstacle
1675,17348.665457727722,Looking At,0.0,10,Obstacle
1675,17348.67314815741,Looking At,0.0,10,Obstacle
1676,17348.685599329285,Looking At,0.0,10,Obstacle
1677,17348.69606685858,Looking At,0.0,10,Obstacle
1678,17348.709036829285,Looking At,0.0,10,Obstacle
1678,17348.70946407538,Spawning,0.0,11,Obstacle
1679,17348.716834070496,Looking At,0.0,10,Obstacle
1679,17348.725272180847,Looking At,0.0,10,Obstacle
1680,17348.74053096991,Looking At,0.0,10,Obstacle
1681,17348.751563074402,Looking At,0.0,10,Obstacle
1681,17348.75841427069,Looking At,0.0,10,Obstacle
1682,17348.769064905457,Looking At,0.0,10,Obstacle
1682,17348.779395105652,Looking At,0.0,10,Obstacle
1683,17348.791861536316,Looking At,0.0,10,Obstacle
1683,17348.805228235535,Looking At,0.0,10,Obstacle
1684,17348.818518640808,Looking At,0.0,10,Obstacle
1686,17348.832221033386,Looking At,0.0,10,Obstacle
1687,17348.840491297058,Looking At,0.0,10,Obstacle
1687,17348.848654749207,Looking At,0.0,10,Obstacle
1688,17348.857916834168,Looking At,0.0,10,Obstacle
1688,17348.870535852722,Looking At,0.0,10,Obstacle
1689,17348.888220789246,Looking At,0.0,10,Obstacle
1691,17348.914755823425,Looking At,0.0,10,Obstacle
1691,17348.923880579285,Looking At,0.0,10,Obstacle
1692,17348.93146419745,Looking At,0.0,10,Obstacle
1693,17348.944922449402,Looking At,0.0,10,Obstacle
1694,17348.95766353827,Looking At,0.0,10,Obstacle
1695,17348.965918543152,Looking At,0.0,10,Obstacle
1696,17348.978186609558,Looking At,0.0,10,Obstacle
1697,17348.991141321472,Looking At,0.0,10,Obstacle
1698,17348.999365808777,Looking At,0.0,10,Obstacle
1699,17349.01315975409,Looking At,0.0,10,Obstacle
1700,17349.02130794745,Looking At,0.0,10,Obstacle
1701,17349.030432703308,Looking At,0.0,10,Obstacle
1702,17349.040930750183,Looking At,0.0,10,Obstacle
1703,17349.053915979675,Looking At,0.0,10,Obstacle
1703,17349.060111048035,Looking At,0.0,10,Obstacle
1704,17349.069739343933,Looking At,0.0,10,Obstacle
1704,17349.081274988464,Looking At,0.0,10,Obstacle
1705,17349.097495081238,Looking At,0.0,10,Obstacle
1706,17349.113623621277,Looking At,0.0,10,Obstacle
1707,17349.133231165222,Looking At,0.0,10,Obstacle
1708,17349.14887142401,Looking At,0.0,10,Obstacle
1709,17349.16127681952,Looking At,0.0,10,Obstacle
1710,17349.17088985663,Looking At,0.0,10,Obstacle
1710,17349.18163204413,Looking At,0.0,10,Obstacle
1711,17349.19708919745,Looking At,0.0,10,Obstacle
1712,17349.20860958319,Looking At,0.0,10,Obstacle
1713,17349.2161321662,Looking At,0.0,10,Obstacle
1714,17349.22652340155,Looking At,0.0,10,Obstacle
1714,17349.241446497253,Looking At,0.0,10,Obstacle
1715,17349.25287533026,Looking At,0.0,10,Obstacle
1716,17349.261237146668,Looking At,0.0,10,Obstacle
1717,17349.271582605652,Looking At,0.0,10,Obstacle
1717,17349.28821468573,Looking At,0.0,10,Obstacle
1718,17349.296912195496,Looking At,0.0,10,Obstacle
1720,17349.315619470886,Looking At,0.0,10,Obstacle
1721,17349.32320308905,Looking At,0.0,10,Obstacle
1721,17349.33313656073,Looking At,0.0,10,Obstacle
1722,17349.3451757453,Looking At,0.0,10,Obstacle
1724,17349.369193079285,Looking At,0.0,10,Obstacle
1725,17349.393897058777,Looking At,0.0,11,Obstacle
1726,17349.40524959784,Looking At,0.0,11,Obstacle
1727,17349.422720911316,Looking At,0.0,11,Obstacle
1749,17349.722891809753,Looking At,0.0,11,Obstacle
1750,17349.734290125183,Looking At,0.0,11,Obstacle
1751,17349.75762081366,Looking At,0.0,11,Obstacle
1753,17349.777060510925,Looking At,0.0,11,Obstacle
1753,17349.789160730652,Looking At,0.0,11,Obstacle
1754,17349.797385217957,Looking At,0.0,11,Obstacle
1770,17350.027701380066,Intercepted,0.0,11,Obstacle
1783,17350.18355465155,Looking At,0.0,10,Obstacle
1784,17350.195548059753,Looking At,0.0,10,Obstacle
1785,17350.207861902527,Looking At,0.0,10,Obstacle
1786,17350.215064050964,Looking At,0.0,10,Obstacle
1786,17350.21547603827,Spawning,0.0,12,Obstacle
1786,17350.223151209168,Looking At,0.0,10,Obstacle
1786,17350.23317623358,Looking At,0.0,10,Obstacle
1787,17350.243491174988,Looking At,0.0,10,Obstacle
1788,17350.266028406433,Looking At,0.0,10,Obstacle
1789,17350.2768163703,Looking At,0.0,10,Obstacle
1790,17350.287955286316,Looking At,0.0,10,Obstacle
1790,17350.301764490418,Looking At,0.0,10,Obstacle
1791,17350.31067562323,Looking At,0.0,10,Obstacle
1792,17350.324759485535,Looking At,0.0,10,Obstacle
1793,17350.33428096991,Looking At,0.0,10,Obstacle
1794,17350.34404659491,Looking At,0.0,10,Obstacle
1795,17350.354376795105,Looking At,0.0,10,Obstacle
1818,17350.66725826483,Intercepted,0.0,10,Obstacle
1836,17350.9184179328,Looking At,0.0,10,Obstacle
1847,17351.054114343933,Looking At,0.0,12,Obstacle
1848,17351.062857630066,Looking At,0.0,12,Obstacle
1848,17351.074378015808,Looking At,0.0,12,Obstacle
1849,17351.087790491394,Looking At,0.0,12,Obstacle
1850,17351.099326135925,Looking At,0.0,12,Obstacle
1851,17351.117835047058,Looking At,0.0,12,Obstacle
1851,17351.126807215027,Looking At,0.0,12,Obstacle
1852,17351.13994503241,Looking At,0.0,12,Obstacle
1853,17351.154181482605,Looking At,0.0,12,Obstacle
1854,17351.16434383612,Looking At,0.0,12,Obstacle
1855,17351.18045711737,Looking At,0.0,12,Obstacle
1856,17351.189490320496,Looking At,0.0,12,Obstacle
1857,17351.196616174988,Looking At,0.0,12,Obstacle
1858,17351.2104101203,Looking At,0.0,12,Obstacle
1859,17351.222662927918,Looking At,0.0,12,Obstacle
1860,17351.231116297058,Looking At,0.0,12,Obstacle
1861,17351.243689539246,Looking At,0.0,12,Obstacle
1862,17351.251868250183,Looking At,0.0,12,Obstacle
1863,17351.260352136902,Looking At,0.0,12,Obstacle
1872,17351.39661312323,Looking At,0.0,12,Obstacle
1872,17351.405646326355,Looking At,0.0,12,Obstacle
1873,17351.415244104675,Looking At,0.0,12,Obstacle
1875,17351.429099085144,Looking At,0.0,12,Obstacle
1875,17351.43762874823,Looking At,0.0,12,Obstacle
1878,17351.461676599793,Looking At,0.0,12,Obstacle
1879,17351.478217127136,Looking At,0.0,12,Obstacle
1899,17351.716223718933,Spawning,0.0,13,Obstacle
1899,17351.725638391785,Intercepted,0.0,12,Obstacle
1990,17352.971533777527,Looking At,0.0,13,Obstacle
1991,17352.98465633612,Looking At,0.0,13,Obstacle
2009,17353.230887415222,Spawning,0.0,14,Obstacle
2022,17353.40051937323,Looking At,0.0,13,Obstacle
2022,17353.410330774597,Looking At,0.0,13,Obstacle
2025,17353.44007015448,Looking At,0.0,13,Obstacle
2028,17353.483313562683,Looking At,0.0,13,Obstacle
2034,17353.58640194159,Looking At,0.0,13,Obstacle
2037,17353.61586666327,Looking At,0.0,13,Obstacle
2038,17353.632483484558,Looking At,0.0,13,Obstacle
2039,17353.64139461737,Looking At,0.0,13,Obstacle
2040,17353.65441036444,Looking At,0.0,13,Obstacle
2041,17353.6664648078,Looking At,0.0,13,Obstacle
