pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
6742.094902999999,0,0,0.8353918790817261,0.5746851409912168,0.3916660214097816,30.19484134831318,pye3d 0.3.0 real-time,110.33954707031363,116.80012388932194,25.90003747869215,30.19484134831318,95.66910342920289,3.781983358091175,0.1,,2.9268623688979005,10.114775115776704,27.708913908234976,10.392304845413264,2.468487518403433,2.8512880195251427,20.29058204055601,-0.044107140553789205,-0.698929371712702,-0.7138293167904048,1.8909916790455874,2.3446957432765982,-1.6325073478420584,110.62059982785945,146.50250453095413,125.37917445804881,125.37917445804881,0.0
6742.094902999999,0,0,0.8353918790817261,0.574523409207662,0.3916432857513428,30.21675682067871,2d c++,110.3084945678711,116.80448913574219,25.74806785583496,30.21675682067871,98.30345916748047,,,,,,,,,,,,,,,,,,,,,
6742.098684,1,1,0.8296146988868713,0.6227396726608276,0.4817646940549215,27.339723587036133,2d c++,119.5660171508789,99.50117874145508,21.33081817626953,27.339723587036133,83.87808990478518,,,,,,,,,,,,,,,,,,,,,
6742.098684,1,1,0.8296146988868713,0.6229127809298086,0.48170755688747025,27.34741142678508,pye3d 0.3.0 real-time,119.59925393852325,99.51214907760571,21.73488594693118,27.34741142678508,86.62484189557343,3.1173579864273266,1.0,,3.673439576167407,-5.574003965676651,27.293415296343994,10.392304845413264,2.825291189470093,1.2823490528645234,19.529970983457858,-0.0816131165620735,0.659752876818975,-0.7470377773139132,1.5586789932136633,0.8503064609109885,-1.6796137536421147,114.71142710557622,67.56655746080672,128.26997664832652,128.26997664832652,0.0
6742.102621,1,0,0.7800288200378418,0.5753781795501709,0.3917398452758789,30.435815811157227,2d c++,110.47261047363281,116.78594970703125,25.68437385559082,30.435815811157227,96.07164001464844,,,,,,,,,,,,,,,,,,,,,
6742.102621,1,0,0.7800288200378418,0.5754055383432445,0.3918060540280064,30.42946629285582,pye3d 0.3.0 real-time,110.47786336190295,116.77323762662277,26.080050527817075,30.42946629285582,95.91952520452736,3.8106866235075527,0.1,,2.9268623688979005,10.114775115776704,27.708913908234976,10.392304845413264,2.4870549478637196,2.8473064447242162,20.29335805936742,-0.04232048882094657,-0.6993124989265542,-0.7135621942557313,1.9053433117537764,2.345231582981247,-1.6300356929538862,110.62059982785945,146.50250453095413,125.37917445804881,125.37917445804881,0.0
6742.10986,1,1,0.9016227126121521,0.6234916845957438,0.4805546204249064,27.37439727783203,2d c++,119.71040344238281,99.73351287841797,21.805416107177734,27.37439727783203,85.56903839111328,,,,,,,,,,,,,,,,,,,,,
6742.10986,1,1,0.9016227126121521,0.6235387960348492,0.48056603268438103,27.378073058236435,pye3d 0.3.0 real-time,119.71944883869105,99.73132172459884,21.712044577846545,27.378073058236435,86.3259910153787,3.1226772518531725,1.0,,3.673439576167407,-5.574003965676651,27.293415296343994,10.392304845413264,2.867549546961836,1.292910231330345,19.534805197120626,-0.0775468042165119,0.6607691266906753,-0.7465726048873266,1.5613386259265862,0.848953330267357,-1.6742955839198432,114.71142710557622,67.56655746080672,128.26997664832652,128.26997664832652,0.0
6742.110705,1,0,0.756568193435669,0.5747432982414635,0.39167224680516555,30.522937475992915,pye3d 0.3.0 real-time,110.350713262361,116.79892861340822,26.175547757358164,30.522937475992915,95.67946433591953,3.823010499331728,0.1,,2.9268623688979005,10.114775115776704,27.708913908234976,10.392304845413264,2.4697118300846,2.8500294582900514,20.29173897994243,-0.043989331107340275,-0.6990504768240139,-0.7137179902460409,1.911505249665864,2.3448650899059826,-1.6323525110862098,110.62059982785945,146.50250453095413,125.37917445804881,125.37917445804881,0.0
6742.110705,1,0,0.756568193435669,0.5744928320248922,0.3915603756904602,30.559682846069336,2d c++,110.3026237487793,116.82040786743164,25.416093826293945,30.559682846069336,99.20373535156253,,,,,,,,,,,,,,,,,,,,,
