index,timestamp,label,duration,ObjectSpeed,id,objectType,segmentLocation
61,106924.21075823605,Recording Ended,0.0,,,,
341,106928.2211494714,Experiment Started,0.0,,,,
341,106928.22224810421,Spawning,0.0,15.0,1,Obstacle,
373,106928.66633990109,Looking At,0.0,,1,Obstacle,5
375,106928.69520953,Looking At,0.0,,1,Obstacle,5
376,106928.71558001339,Looking At,0.0,,1,Obstacle,5
377,106928.72430804074,Looking At,0.0,,1,Obstacle,5
378,106928.73752215206,Looking At,0.0,,1,Obstacle,5
379,106928.7465400964,Looking At,0.0,,1,Obstacle,5
380,106928.76785662472,Looking At,0.0,,1,Obstacle,5
381,106928.77678301632,Looking At,0.0,,1,Obstacle,5
382,106928.79373553097,Looking At,0.0,,1,Obstacle,5
383,106928.81407549679,Looking At,0.0,,1,Obstacle,5
384,106928.82223894894,Looking At,0.0,,1,Obstacle,5
385,106928.8369331628,Looking At,0.0,,1,Obstacle,5
386,106928.84834673702,Looking At,0.0,,1,Obstacle,5
387,106928.87291338741,Looking At,0.0,,1,Obstacle,5
389,106928.88510515988,Looking At,0.0,,1,Obstacle,5
389,106928.89378741085,Looking At,0.0,,1,Obstacle,5
390,106928.90436175167,Looking At,0.0,,1,Obstacle,5
390,106928.91623308956,Looking At,0.0,,1,Obstacle,5
391,106928.92920306027,Looking At,0.0,,1,Obstacle,5
392,106928.93713763058,Looking At,0.0,,1,Obstacle,5
393,106928.94322588741,Looking At,0.0,,1,Obstacle,5
393,106928.95289995968,Looking At,0.0,,1,Obstacle,5
394,106928.96170428097,Looking At,0.0,,1,Obstacle,5
394,106928.97427752316,Looking At,0.0,,1,Obstacle,5
395,106928.98465349972,Looking At,0.0,,1,Obstacle,5
396,106929.00214007199,Looking At,0.0,,1,Obstacle,5
398,106929.03221514523,Looking At,0.0,,1,Obstacle,5
398,106929.03926470577,Spawning,0.0,12.0,2,Obstacle,
403,106929.1338234216,Looking At,0.0,,1,Obstacle,5
404,106929.15063860714,Looking At,0.0,,1,Obstacle,5
405,106929.17493059933,Looking At,0.0,,1,Obstacle,5
446,106929.86725237667,Spawning,0.0,11.0,3,Obstacle,
446,106929.87617876827,Looking At,0.0,,3,Obstacle,2
447,106929.88664629757,Looking At,0.0,,3,Obstacle,2
449,106929.90611651241,Looking At,0.0,,3,Obstacle,2
449,106929.91684344113,Looking At,0.0,,2,Obstacle,3
450,106929.92535784542,Looking At,0.0,,2,Obstacle,3
451,106929.93660357296,Looking At,0.0,,2,Obstacle,3
451,106929.9503670007,Looking At,0.0,,2,Obstacle,3
452,106929.96652605831,Looking At,0.0,,2,Obstacle,3
454,106929.98376848995,Looking At,0.0,,2,Obstacle,3
455,106929.99969866574,Looking At,0.0,,2,Obstacle,3
456,106930.0096473962,Looking At,0.0,,2,Obstacle,3
457,106930.02354815304,Looking At,0.0,,2,Obstacle,3
458,106930.0403480798,Looking At,0.0,,2,Obstacle,3
459,106930.05023577511,Looking At,0.0,,2,Obstacle,3
460,106930.06424334347,Looking At,0.0,,2,Obstacle,3
460,106930.07713702023,Looking At,0.0,,2,Obstacle,3
461,106930.08906939327,Looking At,0.0,,2,Obstacle,3
462,106930.1144142419,Looking At,0.0,,2,Obstacle,3
463,106930.12347796261,Looking At,0.0,,2,Obstacle,3
464,106930.13751604855,Looking At,0.0,,2,Obstacle,3
465,106930.15440752804,Looking At,0.0,,2,Obstacle,3
467,106930.17848589718,Looking At,0.0,,2,Obstacle,3
468,106930.19350054562,Looking At,0.0,,2,Obstacle,3
469,106930.20640948116,Looking At,0.0,,2,Obstacle,3
470,106930.22279742062,Looking At,0.0,,2,Obstacle,3
471,106930.24100115597,Looking At,0.0,,2,Obstacle,3
472,106930.25256731808,Looking At,0.0,,2,Obstacle,3
473,106930.26512530148,Looking At,0.0,,2,Obstacle,3
474,106930.2814216882,Looking At,0.0,,2,Obstacle,3
475,106930.29191973507,Looking At,0.0,,2,Obstacle,3
476,106930.30807879269,Looking At,0.0,,2,Obstacle,3
478,106930.3352699548,Looking At,0.0,,2,Obstacle,3
478,106930.34416582882,Looking At,0.0,,2,Obstacle,3
480,106930.36259844601,Looking At,0.0,,2,Obstacle,3
