id,start_timestamp,duration,end_timestamp,start_frame_index,index,end_frame_index,confidence,filter_response,base_data
1,106926.735715,2.9562849999929313,106929.692,240,337,435,0.07011232655741591,0.5415761436406797 0.586601326735552 0.658073443929975 0.7321630218344288 0.8142964341955738 0.8579264050110206 0.8372201487803483 0.7446275561877559 0.7091185848923011 0.5814523044477471 0.5093606195052744 0.4171113882992283 0.28048967152107995 0.15870346144118208 0.034819716256531096 -0.1018023081264868 -0.23631242457118062 -0.3574085966625546 -0.44353771400571557 -0.4919309844894387 -0.4871262357654711 -0.44827189461507605 -0.4166689810153502 -0.46604109222105183 -0.39684287656291206 -0.3540375650907645 -0.30089621068002786 -0.25955229427868887 -0.214751158420789 -0.17037171804847123 -0.11823443699266757 -0.08514969233614011 -0.10690161911315928 -0.10387606769522846 -0.1710065825812115 -0.1339594370379364 -0.18805832444240717 -0.17591162835382648 -0.20424079987010368 -0.1844925166928014 -0.20083342256224987 -0.1864544955668626 -0.20092543264230095 -0.1839735902018017 -0.19867583469108305 -0.18715590150267983 -0.12255574630366432 -0.11009528493439716 -0.06529643116173929 -0.06500310456311272 -0.05368249372199734 -0.059645496915887955 -0.029536205088650843 0.02050718135303924 0.03282198111216223 0.001570477529808397 0.0353823547010069 0.003941208124160837 -0.007748095194498651 -0.02896247550293239 -0.038979852861828236 -0.06807723442713412 -0.05031296964044924 -0.08919537531005012 -0.09215264872268396 -0.23305440302248356 -0.2287769971070467 -0.19582198262214665 -0.2030997649387078 -0.17165488755261454 -0.16743716906618192 -0.14999519983927412 -0.14046774506568904 -0.11226484709315836 -0.1155888711964642 -0.0706810816570564 -0.07589279037934758 0.006418503213811789 0.002657334230564226 -0.00014041860898338115 0.006550473195535156 0.0017344675682208594 -0.0025180920406625853 -0.004587570826212649 -0.0028600129816269003 -0.010936889383528076 -0.011985936650523554 -0.023993684185875833 -0.023921866107870064 -0.016512423753738435 0.00016532562397138025 0.0056996003345206 0.010852615038553788 0.014062877054567704 0.013091729746924637 0.029766311248143624 0.02713399904745606 0.03897846296981536 0.04546433135315228 0.05934487338419315 0.06781121095021565 0.06266382005479595 0.034914480315314474 0.022220644685957115 0.014033797714445297 0.008837784881944906 0.019229440777389976 0.003295827794957899 -0.001330999312577555 -0.005428139810208963 -0.02065006781507429 -0.03440848103276012 -0.041415696894681116 -0.039338590922179055 -0.010521047645145061 -0.0005309449301826823 0.0020549529128603868 0.007119818970009191 -0.005795646596837875 0.002018108412071611 0.0072778595818414 0.0018195752744322032 0.020270750478461982 0.02246363847344009 0.03631414638625246 0.02689126465055673 0.008810841374927155 0.002109469087035563 0.008953263362248718 0.0005950364801618601 0.01163543926344972 -0.0006727984657994772 0.00314595522703946 0.009400767308694326 0.0021497132601560995 0.002189471765800721 -0.024573598746900186 -0.013887523501007814 -0.01016411516401512 -0.0011961051711330644 -0.021931573196693796 -0.010955626213992308 -0.026285250981648783 -0.010620283859747576 -0.022758013672298946 -0.01753761260597805 -0.02220155464278326 -0.015621510920701269 0.00011781851450596132 -0.004379660994918193 -0.0040962298711139595 -0.005893928033334092 0.010259405330375514 0.0018297191019413029 0.01289076827190546 0.011259532637066423 0.014350601920375263 -0.0010652784947994967 -0.00025706158743953305 -0.00712145809774036 -0.00885843678756993 -0.008457170592414054 -0.005013484645772844 -0.016328995978390777 -0.018032965836701574 -0.016170856025483918 -0.018896918605874963 -0.03296555744277106 -0.027865342519901408 -0.014743048835683817 -0.007352784827903456 -0.008618693660806755 0.004227641555998032 0.00745724196787229 0.012059614614204147 0.01916784379217359 0.01086242221019882 0.012839497239501289 0.013640434653670616 0.033575886929476564 0.026160544819301874 0.031837677514111457 0.04765279867030936 0.05153771351884898 0.02611143169579673 0.02362496323055687 0.0017581548955704308 0.004082112400620034 0.012690916105552919 0.02197107231175471 0.030459171092068672 0.011276128115477327 0.02211022156256224 -0.0010861456394194245 -0.031634525016502005 -0.03554572661717733 -0.01894148411574172 -0.017563623410684053 0.004137776516101997 0.0017280490310103618 0.00040868366206135676 -0.01230802800920269 -0.019945772709669945 -0.013633442145806765 -0.021970840515913824 -0.0028013079254717156 -0.006064706378513066 0.004894838288978189 0.0007286391876359977 -0.002648940792790287 -0.022555462740085883 -0.020522530432100693 -0.02477110536010186 -0.030005408657921822 -0.043187616048035914 -0.029278441711708434 -0.028904968941653314 -0.041836362194131935 -0.01903882733097786 -0.027846633284180185 -0.032245732016033535 -0.031197523629223768 -0.01799243467825423 -0.023653330626311104 -0.016985877796455676 -0.0082447462611728 0.00998312676394425 -0.010849165695684879 0.005457059100822157 0.013716419537862163 -0.0120709505346086 -0.011073030807353848 0.0018091720563394285 0.0045868533628958 0.008618820596624268 0.01589728174386206 0.011822001801596807 0.019093674642068455 0.007294361238126443 0.02429964917677418 -0.006395688763371141 -0.0033113360404968635 0.01350786398958267 0.011476311418745107 -0.007802606732757087 0.0024209751023185127 0.0013153530933237368 0.005670029807973543 0.009157359600066988 -0.0028197688085063125 0.007105673904772018 0.005071698515503345 0.02300600762720463 0.009697714337596187 0.0084807530597404 0.01264563865131802 0.025597854896828053 0.009065877508234208 0.00031794110933950845 -0.017554323982309262 -0.02010380228360479 -0.023113141457239597 -0.018122146526972284 -0.02922268929304885 -0.02634038527806594 -0.0035764056223410146 -0.0018771213513832756 0.003711818544953023 0.013300500534198977 0.016324718793233273 0.022692625169400925 0.034465966401276804 0.03487650994901308 0.05025292436281843 0.03417773379219914 0.043049024211036006 0.04388081806677371 0.0241902801725601 0.031077674141636705 0.02337332125063306 0.0037997795475853903 0.014353245496749871 0.01138669473153576 0.01404742399851483 0.015750720545097633 -0.0025180920406624014 0.012919174300299726 0.007232940859264705 -0.004446677587650545 0.0031695818459545797 -0.009663872144840394 -0.011966487875691184 -0.005745330342540062 -0.012143899997075398 -0.001448806789186275 -0.0059967901971605415 -0.012733787298202556 0.002616450742439041 -0.0025122198793622198 -0.004003897861198032 0.016304237975014506 0.002405461337831374 0.01502056916554774 0.013656737627806673 0.02616412661693724 0.010459395470442763 0.0020621054702336617 0.0021919442547693783 0.011179049809773904 7.115028522650986e-05 -0.006480912367502703 -0.010460234350628159 -0.03312313446292157 -0.019017485556778936 -0.023986570261142814 -0.0231873492399852 -0.03633068667517776 -0.023068007495668303 -0.024635355781625918 -0.0300696878521533 -0.041479667027791566 -0.038962921610585254 -0.03665857844882564 -0.02127232374968386 -0.010821979354929337 -0.019367856008035474 -0.03130485614140852 -0.030656876387419773 -0.034209517417130776 -0.028528118575060962 -0.012887512092237227 -0.002899296857692624 0.011349198994813141 0.016910229568128227 0.01005858734801971 0.004558971634617736 0.0065495515311206854 0.018889181039951575 0.028294567708615957 0.03951040682969276 0.061435197238569016 0.055387831396526865 0.03126598618648678 0.02915183151209809 0.02919423911306597 0.027480048161965906 0.04263643313337257 0.041593854074124956 0.03595249520407789 0.026969622682642053 0.03441000978151957 0.01636601156658602 0.0004802809821234622 0.007676807818589387 0.018657942612965862 0.00949666455939962 -0.004642120114079285 -0.009930956142920165 -0.016384433816980515 -0.0185530384381613 -0.013246293421144952 -0.006865091897823262 -0.007611849793681447 0.0010420547591315189 0.0004156099425421165 -0.02018570899963384 -0.029475109444724243 -0.01831352710723888 -0.010013503056985286 -0.0014926493167876729 -0.0029602370880267765 -0.005571251666104296 -0.011097529420145974 -0.01855072047975319 -0.02734515402052111 -0.02963823852715656 -0.027020038278014403 -0.012054542700449589 0.00030953023168787 0.0006675554646387444 0.0019892111972527765 -0.010016361872355021 -0.007681852137600784 -0.0075145120973939125 -0.00010705656475489122 0.0036643776628706467 -0.000619822078280932 0.006967589811042512 -0.0028822874581371596 -0.005561135433338321 -0.011780891153547447 -0.024735839278609676 -0.03182461416279828 -0.02400560511483092 -0.021361565148388915 -0.01825514766905054 -0.03104978689440978 -0.032894434752287684 -0.028605709473292124 -0.03803076015578385 -0.02503126859664926 -0.02271371307196437 -0.018897354602813814 -0.008047234129022612 -0.0037410413777387587 -0.0037410413777387826 -0.006809229100192063 -0.0010961073416249974 0.009186047094839543 0.0128204292721219 0.00905289694114973 0.013765422282395669 0.0070252186722227295 0.005897311148820194 -0.0025334291987947825 0.006131640187016342 0.0016983846823375014 0.012253302114981374 0.00030160502151224466 0.002465226032115926 0.08477712670962034 0.09951467315355955 0.1009249364888228 0.11708207792705974 0.11630578813729463 0.1439717531204224 0.14878050684928895 0.1376865205941377 0.15185166376608403 0.14160060308597713 0.16219749583138357 0.14583949225920215 -0.021683589396653297 -0.04781578337704686 -0.03274845944510557 -0.0644557573177196 -0.06685455176565368 -0.10134153984211106 -0.08576545538725665 -0.09346939435711604 -0.10718607880451052 -0.10063781870736008 -0.10657446892173186 -0.09533414222575984 -0.013229417359387442 -0.0009212182627783039 -0.02123395601908362 0.013296250943784407 0.024520500942512794 0.034740578245233675 0.027613479782033885 0.027266597306286847 0.03683200588932755 0.012268998004772175 0.015189040590215702 0.014699482255511823 0.02636255489455331 0.014230653091713319 0.02639193225789951 0.003198236227035541 -0.012051534873467905 -0.01926297390902484 -0.04713042466728781 -0.02433757539148699 -0.02131525565076774 0.0030322538481816993 -0.0025745674415871512 -0.00547370976871932 -0.019021922791445833 -0.0034561201378151547 0.0068397047343077295 0.0006183430000586575 0.02391785935119345 0.020798477861616354 0.06681607829199893 0.04835134303128278 0.03716177410549591 0.029304645679615184 0.02041372436064267 0.01895851559109163 0.019824101969047856 0.012732611762152731 0.004341039392683275 0.012502239810095966 0.000199250600956067 0.0070770250426398 -0.03263143477616481 -0.036297561945738556 -0.03943421774440342 -0.034035598790204076 -0.021305266353819047 -0.021772031430844895 -0.019966893725925094 -0.0194542772240109 -0.03401472060768697 -0.024827056460910445 -0.024365313627101814 -0.0287827131924806 -0.01978958094561542 0.0019685372158331797 0.012351539399888678 0.004223552015092591 -0.0063403447469076455 0.002404385142856099 0.007115442443776976 0.00774618100236967 0.018816027376386817 0.005166911416583609 0.00024434592988761583 0.0016520199952302808 0.024981322111906713 -0.002844162561275285 -0.0067752268579270546 0.009350500724933757 0.020451628499560885 0.013549504456696768 0.005115231981983985 0.0065495846448121574 0.006995995839436839 0.019156220886442466 0.02552040197231155 0.03788764829988829 0.016695443126890357 0.03274950716230604 0.03251299813941669 0.020201007525126113 0.020549567761244465 0.030291251562259747 0.025364684837835768 0.034191663618440976 0.0413121227864865 0.03717578671596661 0.038470598282637304 0.03278748856650448 0.03922259917965624 0.04390059797852117 0.034928343914173175 0.03874804134722092 0.02253830984786691 0.01361165333677217 0.02462719325666065 0.01001123476911466 -0.003756312308488064 -0.008228139744864546 -0.023925922535083837 -0.030117018355263578 -0.05219077070554088 -0.05747459001011313 -0.059132736038278545 -0.06250996832494374 -0.052782639309211996 -0.0443295417008576 -0.026950317400473114 -0.030408507144009563 -0.024171173572540262 -0.02543070250087308 -0.019599320711912924 -0.01062516261030118 0.016197562217712454 0.021099050839742086 0.04987773519975176 0.028792415504102484 0.018320983206784495 0.012350358344890643 -0.007963357148346971 -0.007761529198399166 -0.027081011622040203 -0.0030290031874621367 0.002326910142545384 0.007219413916269976 -0.009636867046356162 -0.011767098417988566 -0.022061797424598992 0.02167313380150562 0.059020995335024924 0.06926909785868732 0.07339875048246441 0.10906207297497994 0.2176363541111748 0.20508341172037978 0.2891264961916939 0.34435497346662375 0.4454392117574104 0.4409038601552331 0.4986422227942718 0.46049784195112436 0.4986900433521615 0.47623707852529507 0.5338999033149782 0.5126323848130165 0.4222058029357673 0.39447592580644086 0.31005150406333076 0.16798354073691188 0.0032639920258415865 0.06587342497733288 -0.07103183789027678 0.028086780001963272 -0.0360977592226955 -0.04004011528816304 -0.10116454053161134 -0.11954571527294584 -0.11954571527294583 -0.07917632280371402 -0.07917632280371413 -0.008353912794188668 0.13775185129461853 0.003374481052841275 0.14533526087868762 -0.012680052093204504 -0.012680052093204578 0.00235465661863148 0.002354656618631443 0.013680322816655608 0.013680322816655589 -0.017283409833908137 -0.0172834098339081 -0.0011872417396969544 -0.07424012378410061 -0.006858844448018883 -0.07783923436094212 0.0013924748809249642 0.001392474880925067 0.009718449027450062 0.009718449027450136 0.009431943849281041 0.009431943849281183 0.02659664109901151 0.02659664109901149 0.02475951556806221 0.024759515568062194 0.03704164315153061 0.037041643151530586 0.049255429594605056 0.049255429594605125 0.04987102415826585 0.049871024158265845 0.05544091264406836 0.05544091264406838 0.052637678605538765 0.052637678605538835 0.03246850437588159 0.03246850437588165 0.021955100474534153 0.02195510047453419 -0.006745810861940904 -0.07929596636030424 -0.03213419406502342 -0.09858922274024408 -0.039258052905400735 -0.03925805290540067 -0.0483879998878197 -0.10003033059614683 -0.01603260084434796 -0.01603260084434796 -0.012665495828346092 -0.07858679250434585 -0.004327462779151097 0.14077284821757569 0.006109641657935276 0.1390196990083765 0.008181101746029353 -0.06110348635249659 0.018220510747697625 0.05610871646139353 -0.01669383711285068 -0.016693837112850714 -0.02033127678765193 0.04749822947714055 -0.0154205439267335 -0.15957297550307387 -0.004544881758866487 -0.1472902077215689 -0.01453591717614066 0.12403325902091135 -0.006144377920362702 0.006214060165263989 0.006214060165264035 -0.05514351858033075 0.01938470535808132 0.08148958285649609 0.014399753676520303 0.15760430583247417 0.016840017504162107 0.11081872162995496 0.04444157635724092 -0.07565156729133059 0.038128434507934975 0.04943787022478533 0.049437870224785456 0.17215302771597482 0.04642402673887219 -0.01758906034833515 0.06248523652519437 -0.06664198275180634 0.05985850016061036 0.10077198377147004 0.04720826843485307 0.14882537953494404 0.09193537863531133 0.13890002363158235 0.1389000236315822 0.07754244488598755 0.13641205602762782 0.13641205602762785 0.17753294982049597 0.2925828362185438 0.22933259476233545 0.11196815606530569 0.21909558673853938 0.16828703118849386 0.07662036452182724 0.01974197071771032 -0.07192469594895626 -0.13760521993615274 -0.18533377229169923 -0.2521411293008177 -0.39574641566369584 -0.518141424580684 -0.6098080912473507 -0.5727668159575702 -0.7179971979608536 -0.8096638646275204 -0.7085360542376131 -0.8007886630401966 -0.6765671047783958 -0.6262389466646505 -0.5809708705745888,106926.735715 106926.735732 106926.743723 106926.743972 106926.752135 106926.75218 106926.759659 106926.759668 106926.768037 106926.769674 106926.776485 106926.777744 106926.783698 106926.786079 106926.791782 106926.792567 106926.801664 106926.803825 106926.809013 106926.812954 106926.815628 106926.819603 106926.823618 106926.827624 106926.831666 106926.8365 106926.842898 106926.8437 106926.850387 106926.85196 106926.860509 106926.860643 106926.867577 106926.8679 106926.878902 106926.878903 106926.89359 106926.893669 106926.901902 106926.904519 106926.908649 106926.911047 106926.915925 106926.917065 106926.92527200001 106926.925896 106926.931522 106926.932129 106926.93853 106926.939785 106926.947016 106926.947713 106926.952951 106926.955768 106926.960503 106926.963722 106926.970156 106926.972317 106926.977535 106926.979735 106926.98636 106926.987678 106926.992424 106926.995865 106926.999786 106927.004044 106927.011249 106927.01812 106927.018358 106927.023762 106927.024116 106927.027728 106927.031728 106927.035941 106927.039726 106927.044347 106927.047777 106927.051664 106927.06004 106927.060046 106927.067719 106927.067743 106927.076025 106927.076054 106927.08375 106927.08375 106927.091726 106927.091735 106927.100191 106927.100191 106927.108371 106927.108386 106927.11578000001 106927.115781 106927.12364600001 106927.12364600001 106927.131591 106927.131592 106927.1396 106927.1396 106927.147859 106927.147863 106927.155706 106927.155707 106927.163706 106927.163707 106927.175728 106927.17573 106927.181907 106927.182 106927.187907 106927.187907 106927.195734 106927.195735 106927.203696 106927.203703 106927.211759 106927.211759 106927.219865 106927.219866 106927.227781 106927.227783 106927.235795 106927.235808 106927.243706 106927.243707 106927.251819 106927.25182 106927.262159 106927.26216 106927.270185 106927.271826 106927.27571 106927.279735 106927.284128 106927.28809 106927.291781 106927.295718 106927.305366 106927.305454 106927.310617 106927.311678 106927.315578 106927.319792 106927.323661 106927.327755 106927.332851 106927.335787 106927.340077 106927.343712 106927.347655 106927.353921 106927.355667 106927.359618 106927.363663 106927.374609 106927.374897 106927.381389 106927.382663 106927.386243 106927.390793 106927.39193700001 106927.395745 106927.399686 106927.40375 106927.407869 106927.411884 106927.42298 106927.423039 106927.430235 106927.430478 106927.434758 106927.435895 106927.439684 106927.44394900001 106927.447814 106927.451688 106927.455858 106927.45967 106927.463811 106927.467795 106927.471709 106927.475766 106927.479838 106927.483804 106927.499854 106927.49992 106927.502969 106927.506176 106927.514343 106927.51440100001 106927.518028 106927.519726 106927.527927 106927.527928 106927.535854 106927.535854 106927.543778 106927.543813 106927.551707 106927.551707 106927.56460700001 106927.564609 106927.575071 106927.575075 106927.579115 106927.58100600001 106927.583642 106927.58411 106927.591902 106927.591904 106927.600012 106927.600022 106927.60838 106927.608396 106927.615715 106927.615734 106927.62407 106927.62407 106927.631892 106927.631894 106927.639645 106927.63965900001 106927.647684 106927.647685 106927.656135 106927.656136 106927.664469 106927.664481 106927.671654 106927.671655 106927.680046 106927.680098 106927.68762900001 106927.687653 106927.695769 106927.695808 106927.704096 106927.704099 106927.71180800001 106927.71180800001 106927.71972 106927.719722 106927.727644 106927.727648 106927.735734 106927.739842 106927.743795 106927.748101 106927.751648 106927.755797 106927.759907 106927.763708 106927.767803 106927.771801 106927.775718 106927.779671 106927.783602 106927.787585 106927.791725 106927.796642 106927.799894 106927.803707 106927.807736 106927.812217 106927.815771 106927.819747 106927.823895 106927.828331 106927.831974 106927.835603 106927.840652 106927.843651 106927.848738 106927.851667 106927.8559 106927.85967600001 106927.864927 106927.868454 106927.873946 106927.875729 106927.880555 106927.883691 106927.887742 106927.89164 106927.89603 106927.899811 106927.903922 106927.907834 106927.911759 106927.915717 106927.919688 106927.93101 106927.9312 106927.934507 106927.936437 106927.93967 106927.943739 106927.952987 106927.953225 106927.958841 106927.96005 106927.963682 106927.967824 106927.971715 106927.975721 106927.979738 106927.983797 106927.987782 106927.995739 106927.99574 106928.004138 106928.004141 106928.01232 106928.012321 106928.019815 106928.019822 106928.027668 106928.027724 106928.03563 106928.03563 106928.043647 106928.043682 106928.051839 106928.051873 106928.060102 106928.060102 106928.069401 106928.069487 106928.075597 106928.075607 106928.083572 106928.083589 106928.091742 106928.091767 106928.111202 106928.111208 106928.117748 106928.117986 106928.124839 106928.124841 106928.132085 106928.132085 106928.140612 106928.140614 106928.148132 106928.148132 106928.15565 106928.15565 106928.163669 106928.163669 106928.172166 106928.172167 106928.179672 106928.179674 106928.18769 106928.187691 106928.195603 106928.195603 106928.20381 106928.207754 106928.211688 106928.215618 106928.21963200001 106928.223691 106928.227705 106928.231596 106928.23601000001 106928.240687 106928.243793 106928.24794 106928.252465 106928.255697 106928.259696 106928.263732 106928.26772 106928.272703 106928.276679 106928.280098 106928.283723 106928.287876 106928.291966 106928.295836 106928.299796 106928.303679 106928.307855 106928.311646 106928.315605 106928.319792 106928.323661 106928.327917 106928.331697 106928.337631 106928.339821 106928.343754 106928.347752 106928.351659 106928.355735 106928.359953 106928.364047 106928.36812 106928.371828 106928.375711 106928.379665 106928.383779 106928.389812 106928.391675 106928.399701 106928.399987 106928.407673 106928.408196 106928.412437 106928.416368 106928.420233 106928.424012 106928.428753 106928.431799 106928.435646 106928.44061800001 106928.443752 106928.448084 106928.451733 106928.45569 106928.463642 106928.463659 106928.471771 106928.471772 106928.479577 106928.479596 106928.489197 106928.489197 106928.495628 106928.495629 106928.503677 106928.503678 106928.512685 106928.512701 106928.51963 106928.519633 106928.527755 106928.527783 106928.537554 106928.537554 106928.54405 106928.544214 106928.551786 106928.55179 106928.560085 106928.560087 106928.567759 106928.567761 106928.575649 106928.575657 106928.583808 106928.583812 106928.591857 106928.59186 106928.600112 106928.600127 106928.607697 106928.607698 106928.615702 106928.615704 106928.626555 106928.626555 106928.634342 106928.63465 106928.639904 106928.63995 106928.647655 106928.647655 106928.65571 106928.65571 106928.663741 106928.663741 106928.67181 106928.675836 106928.679956 106928.683732 106928.687624 106928.691725 106928.695615 106928.700188 106928.703809 106928.70767 106928.711905 106928.715753 106928.721046 106928.727017 106928.729805 106928.734217 106928.735744 106928.739748 106928.743721 106928.747651 106928.75219 106928.755895 106928.759702 106928.763634 106928.767707 106928.771932 106928.775822 106928.781231 106928.783631 106928.787845 106928.791658 106928.795675 106928.799693 106928.803692 106928.812798 106928.812809 106928.819087 106928.819815 106928.824303 106928.82771 106928.831699 106928.835822 106928.840399 106928.843629 106928.847584 106928.851606 106928.855736 106928.859835 106928.86387 106928.867698 106928.871852 106928.875821 106928.879839 106928.884321 106928.888015 106928.89177 106928.895876 106928.899654 106928.90372 106928.907846 106928.911585 106928.915647 106928.919707 106928.923634 106928.931664 106928.931813 106928.939651 106928.939823 106928.947636 106928.947636 106928.955532 106928.955579 106928.963625 106928.963625 106928.97168 106928.97168 106928.979632 106928.979675 106928.98771 106928.987734 106928.995616 106928.995626 106929.003632 106929.003632 106929.011592 106929.011592 106929.019669 106929.019669 106929.027751 106929.027753 106929.035613 106929.035636 106929.043623 106929.043623 106929.05166 106929.051662 106929.05968600001 106929.059704 106929.067654 106929.067691 106929.076256 106929.076256 106929.083782 106929.084163 106929.092053 106929.092054 106929.099701 106929.09970400001 106929.108052 106929.109051 106929.11583 106929.11584500001 106929.12650500001 106929.127113 106929.135938 106929.136228 106929.144063 106929.144683 106929.15029800001 106929.151721 106929.156933 106929.162266 106929.16583700001 106929.167737 106929.172325 106929.175942 106929.18019300001 106929.185871 106929.194073 106929.194193 106929.199614 106929.200147 106929.208122 106929.20821 106929.215268 106929.215768 106929.221146 106929.223927 106929.231514 106929.231661 106929.237238 106929.240042 106929.243697 106929.248119 106929.252135 106929.256562 106929.259681 106929.2638 106929.267939 106929.271619 106929.276192 106929.279676 106929.283843 106929.288074 106929.291688 106929.29612 106929.300321 106929.303728 106929.307905 106929.311703 106929.315714 106929.319712 106929.326423 106929.327941 106929.33279 106929.336258 106929.342609 106929.345826 106929.348576 106929.35170300001 106929.355587 106929.359774 106929.363624 106929.368173 106929.371767 106929.37614000001 106929.379939 106929.383686 106929.387816 106929.391668 106929.400186 106929.400313 106929.407681 106929.407761 106929.41671800001 106929.417732 106929.423654 106929.423689 106929.431621 106929.431637 106929.439866 106929.439935 106929.447756 106929.447758 106929.455757 106929.45576 106929.463699 106929.465302 106929.471731 106929.471762 106929.479784 106929.480677 106929.488406 106929.48851 106929.496532 106929.496533 106929.503608 106929.504072 106929.511686 106929.511687 106929.520812 106929.520853 106929.527873 106929.530167 106929.535767 106929.536463 106929.543873 106929.545213 106929.551597 106929.551623 106929.559587 106929.559597 106929.567702 106929.567727 106929.575709 106929.576354 106929.583721 106929.58495 106929.591894 106929.592055 106929.599691 106929.600624 106929.607659 106929.611611 106929.615938 106929.619826 106929.62615 106929.629453 106929.632872 106929.636606 106929.639849 106929.648212 106929.648476 106929.655675 106929.656207 106929.662353 106929.664623 106929.668337 106929.671716 106929.675704 106929.679762 106929.683721 106929.68814
