# timestamps [seconds],pts
7001.063424,0
7001.096703,2180
7001.115914,3439
7001.136422,4783
7001.173409,7207
7001.192010,8426
7001.214547,9903
7001.236779,11360
7001.292664,15023
7001.305810,15884
7001.328538,17374
7001.349870,18772
7001.371766,20207
7001.418626,23278
7001.480935,27361
7001.500771,28661
7001.526894,30373
7001.542107,31370
7001.587083,34317
7001.608025,35690
7001.659119,39038
7001.660210,39110
7001.682587,40576
7001.722245,43175
7001.743562,44572
7001.760812,45703
7001.792367,47771
7001.803277,48486
7001.821313,49668
7001.848237,51432
7001.862473,52365
7001.881890,53638
7001.903008,55022
7001.923058,56336
7001.941369,57536
7001.961335,58844
7001.983346,60287
7001.996423,61144
7002.014817,62349
7002.039239,63950
7002.072694,66142
7002.090569,67313
7002.109467,68552
7002.130204,69911
7002.156472,71632
7002.190804,73882
7002.212289,75290
7002.232423,76610
7002.252656,77936
7002.267854,78932
7002.288285,80271
7002.309052,81632
7002.331536,83105
7002.348397,84210
7002.366341,85386
7002.402604,87763
7002.422448,89063
7002.445969,90605
7002.467675,92027
7002.489495,93457
7002.503205,94356
7002.514031,95065
7002.559731,98060
7002.573792,98981
7002.601846,100820
7002.619736,101992
7002.651452,104071
7002.668328,105177
7002.690766,106647
7002.715043,108238
7002.734666,109524
7002.755120,110865
7002.783471,112723
7002.800591,113845
7002.816178,114866
7002.841538,116528
7002.863808,117988
7002.879365,119007
7002.908654,120927
7002.923547,121903
7002.940797,123033
7002.957253,124112
7002.983750,125848
7002.995522,126620
7003.014214,127845
7003.030877,128937
7003.067307,131324
7003.102837,133652
7003.118401,134672
7003.138650,135999
7003.160783,137450
7003.172791,138237
7003.185952,139099
7003.224870,141650
7003.225800,141711
7003.243180,142850
7003.261712,144064
7003.283715,145506
7003.300057,146577
7003.327996,148408
7003.356858,150300
7003.371232,151242
7003.392922,152663
7003.412019,153915
7003.435509,155454
7003.450097,156410
7003.462525,157225
7003.482270,158519
7003.519013,160927
7003.533112,161851
7003.552476,163120
7003.573655,164507
7003.590043,165581
7003.607026,166694
7003.633225,168411
7003.651124,169584
7003.669053,170759
7003.694360,172418
7003.711167,173519
7003.729256,174705
7003.756852,176513
7003.779801,178017
7003.795312,179034
7003.821168,180728
7003.852944,182811
7003.872681,184104
7003.887681,185087
7003.912034,186683
7003.925988,187598
7003.942521,188681
7003.976922,190936
7003.995545,192156
7004.008996,193038
7004.037408,194900
7004.052872,195913
7004.070573,197073
7004.085740,198067
7004.106400,199421
7004.121667,200421
7004.142785,201805
7004.186204,204651
7004.217332,206691
7004.233643,207760
7004.256081,209230
7004.273270,210357
7004.288934,211383
7004.311280,212848
7004.325585,213785
7004.344750,215041
7004.369256,216647
7004.395348,218357
7004.412133,219457
7004.438882,221210
7004.455293,222286
7004.473244,223462
7004.497773,225070
7004.511163,225947
7004.529870,227173
7004.551598,228597
7004.567315,229627
7004.589516,231082
7004.617089,232889
7004.651933,235172
7004.670022,236358
7004.691102,237739
7004.717919,239497
7004.733132,240494
7004.746911,241397
7004.770081,242915
7004.789063,244159
7004.810624,245572
7004.841271,247581
7004.855973,248544
7004.877976,249986
7004.896050,251171
7004.913461,252312
7004.932343,253549
7004.961198,255440
7004.981751,256787
7005.002312,258135
7005.037988,260473
7005.056237,261669
7005.074876,262890
7005.095254,264225
7005.127312,266326
7005.146462,267581
7005.160355,268492
7005.183236,269991
7005.197320,270914
7005.216271,272156
7005.241425,273805
