# timestamps [seconds],pts
7186.214730,0
7186.237252,1475
7186.259896,2959
7186.282357,4431
7186.305062,5919
7186.305734,5963
7186.326669,7335
7186.338631,8119
7186.353463,9091
7186.367867,10035
7186.368600,10083
7186.385934,11219
7186.420724,13499
7186.437325,14587
7186.459420,16035
7186.503182,18903
7186.515389,19703
7186.526315,20419
7186.550790,22023
7186.551278,22055
7186.571236,23363
7186.582650,24111
7186.616158,26307
7186.633370,27435
7186.661630,29287
7186.662179,29323
7186.672189,29979
7186.697762,31655
7186.698800,31723
7186.717049,32919
7186.734261,34047
7186.743844,34675
7186.744881,34743
7186.763009,35931
7186.779977,37043
7186.788888,37627
7186.789864,37691
7186.800057,38359
7186.825265,40011
7186.826241,40075
7186.835885,40707
7186.860848,42343
7186.881905,43723
7186.897897,44771
7186.898751,44827
7186.916818,46011
7186.926339,46635
7186.935311,47223
7186.953622,48423
7186.972543,49663
7186.984200,50427
7187.000436,51491
7187.009286,52071
7187.018014,52643
7187.028512,53331
7187.043282,54299
7187.051949,54867
7187.062081,55531
7187.078317,56595
7187.087045,57167
7187.096017,57755
7187.106576,58447
7187.121346,59415
7187.129525,59951
7187.140694,60683
7187.155831,61675
7187.177499,63095
7187.185860,63643
7187.186471,63683
7187.213448,65451
7187.214242,65503
7187.225777,66258
7187.252206,67990
7187.262826,68686
7187.275277,69502
7187.285409,70166
7187.298287,71010
7187.308053,71650
7187.318978,72366
7187.335458,73446
7187.344613,74046
7187.353341,74618
7187.364449,75346
7187.380257,76382
7187.402657,77850
7187.413400,78554
7187.414254,78610
7187.440987,80362
7187.441842,80418
7187.461373,81698
7187.475045,82594
7187.483956,83178
7187.493295,83790
7187.510506,84918
7187.518258,85426
7187.526437,85962
7187.535043,86526
7187.556405,87926
7187.575692,89190
7187.597970,90650
7187.614999,91766
7187.622750,92274
7187.632333,92902
7187.643502,93634
7187.659859,94706
7187.681344,96114
7187.689339,96638
7187.690499,96714
7187.716012,98386
7187.717049,98454
7187.726815,99094
7187.750680,100658
7187.758614,101178
7187.776681,102362
7187.799386,103850
7187.810983,104610
7187.821725,105314
7187.833566,106090
7187.845651,106882
7187.856149,107570
7187.866586,108254
7187.883065,109334
7187.892281,109938
7187.901803,110562
7187.911446,111194
7187.934823,112726
7187.935433,112766
7187.955697,114094
7187.977609,115530
7187.998238,116882
7188.015572,118018
7188.016244,118062
7188.034310,119246
7188.049874,120266
7188.068002,121454
7188.079598,122214
7188.101937,123678
7188.113778,124454
7188.124215,125138
7188.146920,126626
7188.158761,127402
7188.168832,128062
7188.180550,128830
7188.197701,129954
7188.206612,130538
7188.207772,130614
7188.227242,131889
7188.242318,132877
7188.264169,134309
7188.265206,134377
7188.275460,135049
7188.295907,136389
7188.296761,136445
7188.312753,137493
7188.328500,138525
7188.336922,139077
7188.357430,140421
7188.380135,141909
7188.391488,142653
7188.403085,143413
7188.414681,144173
7188.431039,145245
7188.439828,145821
7188.440682,145877
7188.458016,147013
7188.475411,148153
7188.482980,148649
7188.502816,149949
7188.514718,150729
7188.539681,152365
7188.556527,153469
7188.563241,153909
7188.564095,153965
7188.589059,155601
7188.589791,155649
7188.600411,156345
7188.614144,157245
7188.623910,157885
7188.632821,158469
7188.641671,159049
7188.664071,160517
7188.664742,160561
7188.681954,161689
7188.695626,162585
7188.718026,164053
7188.726571,164613
7188.748544,166053
7188.771066,167529
7188.793221,168981
7188.804452,169717
7188.819405,170697
7188.828744,171309
7188.838265,171933
7188.856637,173137
7188.866036,173753
7188.866830,173805
7188.883859,174921
7188.898507,175881
7188.907174,176449
7188.916329,177049
7188.931771,178061
7188.953744,179501
7188.961556,180013
7188.962045,180045
7188.986214,181629
7188.986886,181673
7189.006539,182961
7189.024178,184117
7189.033944,184757
7189.035836,184881
7189.046700,185593
7189.064034,186729
7189.072518,187285
