index,timestamp,label,duration,ObjectSpeed,id,objectType,segmentLocation
2145,107877.75620475959,Looking At,0.0,,33,Obstacle,2
2146,107877.77756706427,Looking At,0.0,,33,Obstacle,2
2154,107877.89701286505,Intercepted,0.0,,33,Obstacle,
2164,107878.03678337287,Spawning,0.0,19.0,34,Obstacle,
2205,107878.62400261115,Intercepted,0.0,,34,Obstacle,
2222,107878.84293571662,Spawning,0.0,14.0,35,Obstacle,
2271,107879.55991569709,Intercepted,0.0,,35,Obstacle,
2277,107879.65525261115,Spawning,0.0,17.0,36,Obstacle,
2312,107880.13724724005,Looking At,0.0,,36,Obstacle,2
2336,107880.47080436896,Spawning,0.0,13.0,37,Obstacle,
2367,107880.90580192755,Looking At,0.0,,37,Obstacle,5
2367,107880.92075554084,Looking At,0.0,,37,Obstacle,5
2368,107880.93876091193,Looking At,0.0,,37,Obstacle,5
2379,107881.07712761115,Looking At,0.0,,37,Obstacle,5
2381,107881.11112419318,Looking At,0.0,,37,Obstacle,5
2381,107881.1283971424,Looking At,0.0,,37,Obstacle,5
2382,107881.13950554084,Looking At,0.0,,37,Obstacle,5
2391,107881.26774040412,Spawning,0.0,10.0,38,Obstacle,
2447,107882.07212272834,Spawning,0.0,14.0,39,Obstacle,
2457,107882.23356071662,Intercepted,0.0,,38,Obstacle,
2496,107882.77659050177,Intercepted,0.0,,39,Obstacle,
2503,107882.87681022834,Spawning,0.0,18.0,40,Obstacle,
2557,107883.68528190802,Spawning,0.0,19.0,41,Obstacle,
2600,107884.24985710334,Intercepted,0.0,,41,Obstacle,
2617,107884.50150505255,Spawning,0.0,11.0,42,Obstacle,
2656,107885.04551140021,Looking At,0.0,,42,Obstacle,2
2656,107885.0517980213,Looking At,0.0,,42,Obstacle,2
2657,107885.06223503302,Looking At,0.0,,42,Obstacle,2
2658,107885.0834752674,Looking At,0.0,,42,Obstacle,2
2672,107885.30381218146,Spawning,0.0,16.0,43,Obstacle,
2680,107885.42051140021,Intercepted,0.0,,42,Obstacle,
2718,107885.96067253302,Intercepted,0.0,,43,Obstacle,
2727,107886.10489860724,Spawning,0.0,17.0,44,Obstacle,
2745,107886.36680046271,Looking At,0.0,,44,Obstacle,4
2746,107886.37674919318,Looking At,0.0,,44,Obstacle,4
2773,107886.7695714588,Intercepted,0.0,,44,Obstacle,
2782,107886.90793815802,Spawning,0.0,15.0,45,Obstacle,
2827,107887.59165397834,Intercepted,0.0,,45,Obstacle,
2837,107887.73423210334,Spawning,0.0,16.0,46,Obstacle,
2867,107888.19260612677,Looking At,0.0,,46,Obstacle,2
2882,107888.41184440802,Intercepted,0.0,,46,Obstacle,
2892,107888.54355827521,Spawning,0.0,12.0,47,Obstacle,
2923,107889.01181999396,Looking At,0.0,,47,Obstacle,1
2924,107889.0278112049,Looking At,0.0,,47,Obstacle,1
2926,107889.04032341193,Looking At,0.0,,47,Obstacle,1
2928,107889.0610143299,Looking At,0.0,,47,Obstacle,1
2928,107889.07090202521,Looking At,0.0,,47,Obstacle,1
2929,107889.08182731818,Looking At,0.0,,47,Obstacle,1
2948,107889.34525505255,Spawning,0.0,13.0,48,Obstacle,
2950,107889.38779655646,Intercepted,0.0,,47,Obstacle,
2999,107890.14560905646,Intercepted,0.0,,48,Obstacle,
3001,107890.1616002674,Spawning,0.0,11.0,49,Obstacle,
3058,107890.97440544318,Spawning,0.0,11.0,50,Obstacle,
3067,107891.09983268927,Intercepted,0.0,,49,Obstacle,
3097,107891.60135856818,Looking At,0.0,,50,Obstacle,1
3098,107891.61033073615,Looking At,0.0,,50,Obstacle,1
3099,107891.61973015021,Looking At,0.0,,50,Obstacle,1
3099,107891.63443962287,Looking At,0.0,,50,Obstacle,1
3101,107891.66385856818,Looking At,0.0,,50,Obstacle,1
3101,107891.67545524787,Looking At,0.0,,50,Obstacle,1
3463,107896.81028190802,Experiment Ended,0.0,,,,
3607,107898.8110143299,Recording Ended,0.0,,,,
