# timestamps [seconds],pts
17325.632468,0
17325.633277,52
17325.642875,681
17325.684958,3439
17325.716254,5490
17325.735419,6746
17325.746085,7445
17325.768760,8931
17325.780433,9696
17325.795661,10694
17325.802741,11158
17325.839347,13557
17325.858436,14808
17325.897376,17360
17325.924308,19125
17325.932410,19656
17325.941184,20231
17325.955588,21175
17325.972495,22283
17326.023810,25646
17326.039359,26665
17326.056129,27764
17326.072104,28811
17326.085486,29688
17326.115012,31623
17326.131492,32703
17326.140647,33303
17326.148215,33799
17326.170478,35258
17326.170905,35286
17326.193091,36740
17326.205451,37550
17326.215659,38219
17326.226844,38952
17326.238730,39731
17326.248771,40389
17326.260596,41164
17326.274634,42084
17326.293555,43324
17326.294272,43371
17326.304832,44063
17326.328864,45638
17326.349296,46977
17326.360496,47711
17326.371863,48456
17326.383597,49225
17326.399116,50242
17326.407767,50809
17326.427283,52088
17326.427726,52117
17326.450187,53589
17326.464240,54510
17326.484412,55832
17326.484855,55861
17326.494864,56517
17326.516898,57961
17326.517386,57993
17326.539268,59427
17326.554847,60448
17326.563148,60992
17326.563651,61025
17326.587089,62561
17326.595984,63144
17326.622809,64902
17326.634315,65655
17326.642966,66222
17326.662116,67477
17326.684241,68927
17326.696006,69698
17326.706656,70396
17326.718604,71179
17326.729392,71886
17326.740714,72628
17326.751227,73317
17326.762961,74086
17326.773841,74799
17326.784904,75524
17326.796470,76282
17326.811072,77239
17326.830405,78506
17326.830771,78530
17326.841529,79235
17326.864249,80724
17326.864738,80756
17326.885749,82133
17326.902305,83218
17326.910346,83745
17326.911017,83789
17326.933967,85293
17326.941810,85807
17326.964438,87290
17326.986182,88715
17326.997184,89436
17327.012717,90454
17327.037879,92103
17327.038856,92167
17327.048881,92824
17327.063437,93778
17327.072486,94371
17327.080192,94876
17327.095710,95893
17327.109260,96781
17327.131507,98239
17327.153632,99689
17327.164939,100430
17327.175757,101139
17327.191672,102182
17327.199470,102693
17327.200065,102732
17327.224570,104338
17327.235801,105074
17327.244117,105619
17327.266486,107085
17327.287787,108481
17327.309714,109918
17327.325995,110985
17327.332938,111440
17327.333320,111465
17327.356772,113002
17327.365806,113594
17327.399436,115798
17327.410529,116525
17327.422126,117285
17327.433066,118002
17327.445045,118787
17327.455680,119484
17327.466376,120185
17327.480430,121106
17327.501502,122487
17327.502051,122523
17327.510886,123102
17327.535316,124703
17327.536109,124755
17327.556098,126065
17327.578162,127511
17327.578528,127535
17327.600547,128978
17327.623069,130454
17327.634543,131205
17327.645011,131891
17327.660239,132889
17327.668097,133404
17327.668571,133435
17327.691993,134970
17327.711890,136274
17327.734153,137733
17327.748313,138661
17327.769599,140056
17327.770209,140096
17327.779929,140733
17327.802741,142228
17327.803611,142285
17327.823783,143607
17327.845878,145055
17327.857261,145801
17327.868735,146553
17327.880454,147321
17327.891486,148044
17327.901984,148732
17327.917335,149738
17327.936103,150968
17327.936759,151011
17327.947181,151694
17327.968833,153113
17327.969489,153156
17327.991370,154590
17328.014655,156116
17328.015204,156152
17328.036399,157541
17328.052939,158625
17328.060386,159113
17328.080344,160421
17328.095267,161399
17328.115485,162724
17328.125617,163388
17328.147391,164815
17328.163627,165879
17328.171760,166412
17328.181129,167026
17328.203132,168468
17328.203528,168494
17328.226081,169972
17328.248405,171435
17328.259543,172165
17328.270820,172904
17328.286017,173900
17328.294105,174430
