index,timestamp,label,duration,ObjectSpeed,id,objectType,segmentLocation
64,107775.09778801154,Recording Ended,0.0,,,,
343,107779.1016027088,Experiment Started,0.0,,,,
343,107779.10212150763,Spawning,0.0,13.0,1,Obstacle,
362,107779.36747184943,Looking At,0.0,,1,Obstacle,4
363,107779.37815300177,Looking At,0.0,,1,Obstacle,4
400,107779.90235344123,Intercepted,0.0,,1,Obstacle,
400,107779.90311638068,Spawning,0.0,10.0,2,Obstacle,
454,107780.70264640998,Spawning,0.0,17.0,3,Obstacle,
469,107780.90735832404,Intercepted,0.0,,2,Obstacle,
497,107781.33857170295,Intercepted,0.0,,3,Obstacle,
510,107781.51355949591,Spawning,0.0,14.0,4,Obstacle,
524,107781.73566642951,Looking At,0.0,,4,Obstacle,3
525,107781.75260368537,Looking At,0.0,,4,Obstacle,3
540,107781.98041740607,Looking At,0.0,,4,Obstacle,3
541,107781.98981682013,Looking At,0.0,,4,Obstacle,3
541,107782.00000969123,Looking At,0.0,,4,Obstacle,3
542,107782.01514640998,Looking At,0.0,,4,Obstacle,3
543,107782.03351799201,Looking At,0.0,,4,Obstacle,3
544,107782.04328361701,Looking At,0.0,,4,Obstacle,3
559,107782.26456657599,Intercepted,0.0,,4,Obstacle,
563,107782.31995598029,Spawning,0.0,16.0,5,Obstacle,
610,107782.98798576545,Intercepted,0.0,,5,Obstacle,
618,107783.12095085334,Spawning,0.0,14.0,6,Obstacle,
664,107783.7628881092,Looking At,0.0,,6,Obstacle,2
664,107783.77262321662,Looking At,0.0,,6,Obstacle,2
665,107783.78333488654,Looking At,0.0,,6,Obstacle,2
671,107783.86799064826,Intercepted,0.0,,6,Obstacle,
675,107783.93967643927,Spawning,0.0,12.0,7,Obstacle,
706,107784.3874608631,Looking At,0.0,,7,Obstacle,1
707,107784.41156974982,Looking At,0.0,,7,Obstacle,1
713,107784.50696769904,Looking At,0.0,,7,Obstacle,1
714,107784.51661125373,Looking At,0.0,,7,Obstacle,1
715,107784.52427116584,Looking At,0.0,,7,Obstacle,1
716,107784.54419914435,Looking At,0.0,,7,Obstacle,1
717,107784.55402580451,Looking At,0.0,,7,Obstacle,1
718,107784.56522575568,Looking At,0.0,,7,Obstacle,1
720,107784.58780876349,Looking At,0.0,,7,Obstacle,1
720,107784.59705558966,Looking At,0.0,,7,Obstacle,1
721,107784.60968986701,Looking At,0.0,,7,Obstacle,1
729,107784.74457756232,Spawning,0.0,11.0,8,Obstacle,
769,107785.33121696662,Looking At,0.0,,8,Obstacle,1
769,107785.34012809943,Looking At,0.0,,8,Obstacle,1
770,107785.3471471424,Looking At,0.0,,8,Obstacle,1
771,107785.37043205451,Looking At,0.0,,8,Obstacle,1
783,107785.5539037342,Spawning,0.0,15.0,9,Obstacle,
792,107785.67789665412,Intercepted,0.0,,8,Obstacle,
813,107786.00083366584,Looking At,0.0,,9,Obstacle,5
829,107786.22648063849,Intercepted,0.0,,9,Obstacle,
837,107786.35758415412,Spawning,0.0,19.0,10,Obstacle,
876,107786.91343132209,Intercepted,0.0,,10,Obstacle,
893,107787.17243400763,Spawning,0.0,17.0,11,Obstacle,
921,107787.55512443732,Looking At,0.0,,11,Obstacle,2
922,107787.56321159552,Looking At,0.0,,11,Obstacle,2
922,107787.57279411505,Looking At,0.0,,11,Obstacle,2
923,107787.58121696662,Looking At,0.0,,11,Obstacle,2
938,107787.80768791388,Intercepted,0.0,,11,Obstacle,
948,107787.96561638068,Spawning,0.0,12.0,12,Obstacle,
1003,107788.77768913459,Spawning,0.0,19.0,13,Obstacle,
1005,107788.80942741584,Intercepted,0.0,,12,Obstacle,
1027,107789.1186315174,Looking At,0.0,,13,Obstacle,1
1028,107789.13959709357,Looking At,0.0,,13,Obstacle,1
1041,107789.31409660529,Intercepted,0.0,,13,Obstacle,
1058,107789.57584587287,Spawning,0.0,17.0,14,Obstacle,
1103,107790.23475090216,Intercepted,0.0,,14,Obstacle,
1113,107790.37940422248,Spawning,0.0,14.0,15,Obstacle,
