time,norm_pos_x,norm_pos_y,angular_distance,angular_velocity,movement_type,smoothed_norm_pos_x,smoothed_norm_pos_y,smoothed_angular_distance,smoothed_angular_velocity,smoothed_movement_type
0.03638195991516113,0.5433946635054353,0.580319714910938,0.8182461633505067,0.737535134077735,Fixation,0.5464920285575944,0.5762328515120159,0.8118818281904429,0.17236745766935294,Fixation
0.04036903381347656,0.543648640741378,0.5817116572882038,0.8192082346826509,0.2412975923397589,Fixation,0.5460132866023338,0.5766434960465237,0.8126750773590774,0.19895522101300925,Fixation
0.044446468353271484,0.5440094962174653,0.5807036039220936,0.8180119000120726,-0.2934037711463804,Fixation,0.5456112380956417,0.5773970579771932,0.8136947805461449,0.2500845021827726,Fixation
0.048726558685302734,0.5437515068104704,0.5807466082717857,0.8182855131495955,0.06392695394190237,Fixation,0.5454405552906495,0.5784364903959234,0.8147487581296806,0.2462512474673779,Fixation
0.053145408630371094,0.5432639751636849,0.5817623906730498,0.8196048272538973,0.2985650385739315,Fixation,0.5446794437044291,0.5796750691646665,0.8165131993688844,0.39929874540614957,Fixation
0.05689191818237305,0.5429735677380046,0.5804414758604814,0.8187376003416554,-0.231475964549038,Fixation,0.5438805015139678,0.5803805953857097,0.8178526154756642,0.3575103941918606,Fixation
0.062454938888549805,0.5426688369176647,0.5804732557462077,0.8190449760048856,0.05525337392486233,Fixation,0.5437000737759241,0.5804573658033445,0.8180841552542291,0.041621232563046597,Fixation
0.06650161743164062,0.5426758670694134,0.5805836592809226,0.8191333863957463,0.02184764367104602,Fixation,0.5435216521234066,0.5805284575135652,0.8183090124085184,0.055565855279817264,Fixation
0.0704655647277832,0.5434615028109445,0.5804477982280603,0.8182949036289562,-0.21152722378676803,Fixation,0.5434280831581899,0.5805284575135652,0.8183949094954759,0.021669583508611964,Fixation
0.0744175910949707,0.5430056044751236,0.5804295946183455,0.8186979534482298,0.10198560986840584,Fixation,0.5433293193345601,0.5805284575135652,0.8184855904932563,0.02294544351559009,Fixation
0.0784304141998291,0.542410023023731,0.5793298136760319,0.8182992575850505,-0.09935545444218608,Fixation,0.5431347898194042,0.5805284575135652,0.8186642447493276,0.044520840167370235,Fixation
0.08243060111999512,0.541250930338487,0.5804473631770268,0.8203277793784449,0.5071067512290709,Fixation,0.5429895861065641,0.5804605269871339,0.8187392568969615,0.01875216061921473,Fixation
0.08644390106201172,0.5407620981572656,0.5783954597208522,0.8190120065711375,-0.32785309503836557,Fixation,0.5428247174037091,0.5804475807025435,0.8188796298181795,0.034976932510933006,Fixation
0.09045648574829102,0.5402142900235432,0.5769076381538827,0.8182326820139351,-0.19422008957649098,Fixation,0.542672351993539,0.5804444195187541,0.819016961652979,0.034225280096658144,Fixation
0.09441256523132324,0.5399179069632114,0.5750680337197913,0.8169129008649164,-0.333608350054452,Fixation,0.5425394299706978,0.5804355352394135,0.8191315331080372,0.028960857725337005,Fixation
0.09836840629577637,0.5392498189915527,0.5750167283437894,0.8174862063213306,0.14492631202145245,Fixation,0.5418304766811091,0.5798797041471887,0.8193058918234049,0.044076269123755556,Fixation
0.10248255729675293,0.5396473093278299,0.5742505878173259,0.8164532124077201,-0.25108313072742344,Fixation,0.5410065142478764,0.578862636698442,0.819189354733056,-0.028325914707847413,Fixation
0.10660910606384277,0.5392341657194901,0.5755790130957765,0.8179883584327023,0.37201693512637407,Fixation,0.5404881940904044,0.5776515489373675,0.8186227040389561,-0.137318307884559,Fixation
0.11052751541137695,0.5398137187564022,0.5766948958460518,0.8184187519135184,0.10983882556500263,Fixation,0.5400660984933773,0.5768012669999673,0.8182775643967909,-0.08808156870654607,Fixation
0.11443400382995605,0.5394787309865148,0.5774510035503738,0.8193820856774879,0.24659839240478298,Fixation,0.5398658128598068,0.5768012669999673,0.8184626226491448,0.0473720212438879,Fixation
0.11839747428894043,0.5393396710693514,0.5740051209764905,0.8165244185312025,-0.721001247734215,Fixation,0.539730514042116,0.5761369544709142,0.8180127273231143,-0.11351045269197071,Fixation
0.1223599910736084,0.5384561834473048,0.573039447165679,0.8165022985124297,-0.005582315476457717,Fixation,0.5395630201571724,0.5753235234077839,0.817462634111009,-0.13882419734693968,Fixation
0.12645196914672852,0.5381698030011491,0.5736188976833116,0.8172721058403397,0.18812596601306153,Fixation,0.5394092010279331,0.5750423810317904,0.8173610096848389,-0.02483503683403717,Fixation
0.13054299354553223,0.5389663274603385,0.5733290177180924,0.81628183530493,-0.2420593081036743,Fixation,0.539294745030452,0.5746336580805576,0.8171121088356845,-0.060840714914140545,Fixation
0.1357419490814209,0.5398687901813888,0.5741708504795661,0.8161791383190952,-0.019753387988404314,Fixation,0.539294745030452,0.574210719148446,0.8167446976405425,-0.07067019377369049,Fixation
0.14094090461730957,0.5404058469150881,0.5710887629830542,0.8129962511189184,-0.6122166612515041,Fixation,0.5394092010279331,0.5740879857280283,0.8165321252972453,-0.04088750939102903,Fixation
0.1436634063720703,0.5420821689313307,0.5707456673703966,0.8111498216304837,-0.6782105779017163,Fixation,0.5394092010279331,0.5738120093299011,0.8162921691452563,-0.08813810737473916,Fixation
0.14639592170715332,0.5423120491777003,0.5702968687263478,0.8105452926842321,-0.22123533525682862,Fixation,0.5396462248714584,0.573473957700702,0.8157788224025536,-0.18786600613425392,Fixation
0.15040898323059082,0.5419485082184686,0.5707179347135893,0.811248693898539,0.1752779542996839,Fixation,0.5396737605839518,0.5731842324418857,0.8155011497387985,-0.06919222696522846,Fixation
