Object ID,Object Speed,Interception,Recent Saccade,Time to Contact,Smoothed Recent Saccade,Smoothed Time to Contact
1,15.0,,,,,
2,12.0,6.2760162353515625,6.272047996520996,0.003968238830566406,5.984288930892944,0.29172730445861816
3,11.0,7.2672576904296875,7.100236415863037,0.1670212745666504,7.096012353897095,0.17124533653259277
4,12.0,7.937896728515625,7.934054374694824,0.0038423538208007812,7.934054374694824,0.0038423538208007812
5,14.0,8.594436645507812,8.572120428085327,0.02231621742248535,8.528563499450684,0.0658731460571289
6,15.0,9.302352905273438,9.301990985870361,0.0003619194030761719,9.128499984741211,0.17385292053222656
7,10.0,10.6722412109375,10.666085481643677,0.006155729293823242,10.586284875869751,0.08595633506774902
8,13.0,11.076263427734375,11.076045989990234,0.000217437744140625,11.046558856964111,0.029704570770263672
9,15.0,11.751174926757812,11.74712085723877,0.004054069519042969,11.74712085723877,0.004054069519042969
10,11.0,12.93853759765625,12.934031963348389,0.004505634307861328,12.864267349243164,0.07427024841308594
11,10.0,13.852432250976562,13.815943002700806,0.036489248275756836,13.840117931365967,0.012314319610595703
12,13.0,14.32037353515625,14.319973945617676,0.00039958953857421875,14.319973945617676,0.00039958953857421875
13,13.0,15.167755126953125,15.164412021636963,0.0033431053161621094,15.156097888946533,0.011657238006591797
14,17.0,15.641189575195312,15.636754512786865,0.004435062408447266,15.64028787612915,0.0009016990661621094
15,16.0,16.508148193359375,16.500109910964966,0.00803828239440918,16.476566314697266,0.031581878662109375
16,17.0,17.24530029296875,17.24026393890381,0.005036354064941406,17.24026393890381,0.005036354064941406
17,17.0,18.014511108398438,17.99599051475525,0.018520593643188477,17.992071390151978,0.02243971824645996
18,13.0,19.168365478515625,19.16805601119995,0.0003094673156738281,19.14401602745056,0.024349451065063477
19,13.0,19.973846435546875,19.954052925109863,0.01979351043701172,19.954052925109863,0.01979351043701172
20,15.0,20.600418090820312,20.586135864257812,0.0142822265625,20.542024850845337,0.058393239974975586
21,11.0,21.864654541015625,21.85840392112732,0.006250619888305664,21.86265993118286,0.001994609832763672
22,10.0,22.804031372070312,22.802232027053833,0.0017993450164794922,22.79413652420044,0.009894847869873047
23,19.0,22.804397583007812,22.802232027053833,0.002165555953979492,22.79413652420044,0.010261058807373047
24,13.0,24.06060791015625,24.05665135383606,0.00395655632019043,24.05665135383606,0.00395655632019043
25,17.0,24.519378662109375,24.51422095298767,0.0051577091217041016,24.51622438430786,0.003154277801513672
26,16.0,25.390365600585938,25.365261793136597,0.02510380744934082,25.34002685546875,0.0503387451171875
27,15.0,26.249862670898438,26.195960998535156,0.05390167236328125,26.195960998535156,0.05390167236328125
28,12.0,27.360183715820312,27.359994888305664,0.0001888275146484375,27.352082014083862,0.008101701736450195
29,12.0,28.180374145507812,28.17213487625122,0.008239269256591797,28.17213487625122,0.008239269256591797
30,10.0,,,,,
31,10.0,30.087753295898438,30.06820583343506,0.019547462463378906,30.06005597114563,0.027697324752807617
32,11.0,30.812652587890625,30.81218647956848,0.0004661083221435547,30.78000783920288,0.03264474868774414
33,17.0,,,,,
34,18.0,31.70068359375,31.553032875061035,0.14765071868896484,31.62414002418518,0.07654356956481934
35,18.0,32.53399658203125,32.50628900527954,0.027707576751708984,32.39201831817627,0.14197826385498047
36,16.0,33.41099548339844,33.404059410095215,0.006936073303222656,33.34406638145447,0.06692910194396973
37,19.0,34.09002685546875,34.05817484855652,0.031852006912231445,34.01407837867737,0.07594847679138184
38,15.0,35.067626953125,35.048149824142456,0.019477128982543945,35.06408500671387,0.0035419464111328125
39,19.0,35.654937744140625,35.62018942832947,0.03474831581115723,35.62018942832947,0.03474831581115723
40,12.0,37.04859924316406,37.04402780532837,0.004571437835693359,37.03602194786072,0.012577295303344727
41,19.0,37.25970458984375,37.25824689865112,0.0014576911926269531,37.25824689865112,0.0014576911926269531
42,15.0,38.36802673339844,38.19432330131531,0.17370343208312988,38.19432330131531,0.17370343208312988
43,11.0,39.61328125,39.61001133918762,0.0032699108123779297,39.60377597808838,0.009505271911621094
44,16.0,39.91899108886719,39.916624307632446,0.002366781234741211,39.89219284057617,0.026798248291015625
45,17.0,,,,,
46,17.0,41.421356201171875,41.412118911743164,0.009237289428710938,41.412118911743164,0.009237289428710938
47,11.0,42.80110168457031,42.79207491874695,0.009026765823364258,42.656418800354004,0.1446828842163086
48,11.0,43.62055969238281,43.61594581604004,0.0046138763427734375,43.61417198181152,0.0063877105712890625
49,16.0,43.940948486328125,43.93808889389038,0.0028595924377441406,43.93808889389038,0.0028595924377441406
50,17.0,44.69148254394531,44.68917989730835,0.0023026466369628906,44.68917989730835,0.0023026466369628906
