# timestamps [seconds],pts
13178.759803,1251323
13178.767815,1251848
13178.775801,1252372
13178.783824,1252897
13178.791877,1253425
13178.799833,1253946
13178.807877,1254474
13178.815759,1254990
13178.823853,1255521
13178.831763,1256039
13178.841683,1256689
13178.847767,1257088
13178.855790,1257614
13178.863752,1258135
13178.873398,1258768
13178.879795,1259187
13178.888177,1259736
13178.895796,1260235
13178.904245,1260789
13178.911794,1261284
13178.919851,1261812
13178.927764,1262330
13178.935864,1262861
13178.943910,1263389
13178.951842,1263908
13178.959756,1264427
13178.967742,1264950
13178.975799,1265478
13178.983729,1265998
13178.991791,1266526
13178.999803,1267052
13179.007807,1267576
13179.015805,1268100
13179.024062,1268641
13179.031754,1269145
13179.039760,1269670
13179.047770,1270195
13179.056089,1270740
13179.063730,1271241
13179.071818,1271771
13179.079835,1272296
13179.098570,1273524
13179.104652,1273923
13179.111775,1274390
13179.119748,1274912
13179.127768,1275438
13179.135731,1275960
13179.143756,1276485
13179.151869,1277017
13179.159893,1277543
13179.167851,1278065
13179.176016,1278600
13179.188208,1279399
13179.195753,1279893
13179.203871,1280425
13179.211773,1280943
13179.219910,1281476
13179.227836,1281996
13179.235781,1282516
13179.243776,1283040
13179.251741,1283562
13179.259786,1284090
13179.267980,1284627
13179.275832,1285141
13179.283746,1285660
13179.292075,1286206
13179.299728,1286707
13179.307843,1287239
13179.315900,1287767
13179.324371,1288322
13179.331842,1288812
13179.339955,1289343
13179.347757,1289855
13179.355906,1290389
13179.363743,1290902
13179.371772,1291429
13179.379718,1291949
13179.387777,1292477
13179.395741,1292999
13179.403850,1293531
13179.411978,1294063
13179.446156,1296303
13179.452001,1296686
13179.459767,1297195
13179.467766,1297719
13179.482177,1298664
13179.487840,1299035
13179.494398,1299465
13179.499787,1299818
13179.507770,1300341
13179.518939,1301073
13179.523786,1301391
13179.531724,1301911
13179.540224,1302468
13179.547885,1302970
13179.555973,1303500
13179.563820,1304014
13179.571832,1304539
13179.579752,1305058
