# timestamps [seconds],pts
1746.347099,0
1746.354293,471
1746.362270,994
1746.376629,1935
1746.383833,2407
1746.389299,2765
1746.402270,3615
1746.429955,5429
1746.438548,5993
1746.445665,6459
1746.459969,7396
1746.469812,8042
1746.477388,8538
1746.491994,9495
1746.498631,9930
1746.509741,10658
1746.524402,11619
1746.535465,12344
1746.541568,12744
1746.560109,13959
1746.577383,15091
1746.602299,16724
1746.621672,17994
1746.631295,18624
1746.647152,19663
1746.655240,20194
1746.662435,20665
1746.695832,22854
1746.711560,23884
1746.719741,24421
1746.727867,24953
1746.744573,26048
1746.752687,26580
1746.760075,27064
1746.774088,27982
1746.792371,29180
1746.801281,29764
1746.809645,30312
1746.819214,30940
1746.828192,31528
1746.835419,32002
1746.846883,32753
1746.859036,33549
1746.865014,33941
1746.884168,35196
1746.890813,35632
1746.899311,36189
1746.921272,37628
1746.934871,38519
1746.942310,39007
1746.956683,39949
1746.963411,40390
1746.971952,40949
1746.982072,41612
1746.989792,42118
1747.001511,42886
1747.013894,43698
1747.029050,44691
1747.036402,45173
1747.053720,46308
1747.069498,47342
1747.078197,47912
1747.101460,49437
1747.108442,49894
1747.119942,50648
1747.136317,51721
1747.146748,52405
1747.153791,52866
1747.175224,54271
1747.191459,55335
1747.200255,55911
1747.211009,56616
1747.217958,57071
1747.226222,57613
1747.236068,58258
1747.249312,59126
1747.255184,59511
1747.266691,60265
1747.278511,61040
1747.285329,61486
1747.301462,62544
1747.308332,62994
1747.320391,63784
1747.334252,64693
1747.360347,66403
1747.367630,66880
1747.375308,67383
1747.394993,68673
1747.401127,69075
1747.408975,69590
1747.427613,70811
1747.434323,71251
1747.442176,71765
1747.462887,73123
1747.468530,73493
1747.476270,74000
1747.495660,75270
1747.501742,75669
1747.510538,76245
1747.532290,77671
1747.547492,78667
1747.556052,79228
1747.566414,79907
1747.573482,80371
1747.582676,80973
1747.596091,81852
1747.602975,82303
1747.610585,82802
1747.629716,84056
1747.635218,84416
1747.642792,84913
1747.662620,86212
1747.669200,86643
1747.676380,87114
1747.699117,88604
1747.713450,89543
1747.720525,90007
1747.735921,91016
1747.743212,91494
1747.751535,92039
1747.761449,92689
1747.769609,93224
1747.776712,93689
1747.795296,94907
1747.800799,95268
1747.808869,95797
1747.826096,96926
1747.832191,97325
1747.845647,98207
1747.858904,99076
1747.871357,99892
1747.876878,100254
1747.890821,101167
1747.915657,102795
1747.922563,103248
1747.929522,103704
1747.945370,104742
1747.951715,105158
1747.964326,105984
1747.982523,107177
1747.989106,107608
1747.996161,108071
1748.016608,109411
1748.023328,109851
1748.031975,110418
1748.054363,111885
1748.070214,112924
1748.080847,113621
1748.096514,114647
1748.102694,115052
1748.110683,115576
1748.130527,116876
1748.137516,117334
1748.145561,117862
1748.161213,118887
1748.168378,119357
1748.175574,119829
1748.194935,121097
1748.201262,121512
1748.208582,121992
1748.230514,123429
1748.246329,124466
1748.255814,125087
1748.266343,125777
1748.274112,126286
1748.281379,126763
1748.291925,127454
1748.304688,128290
1748.310811,128691
1748.325410,129648
1748.339114,130546
1748.347921,131123
1748.362828,132100
1748.374780,132884
1748.385316,133574
1748.406966,134993
1748.421248,135929
1748.428013,136372
1748.443631,137396
1748.450096,137819
1748.458247,138354
1748.471532,139224
1748.484028,140043
1748.494652,140739
1748.513914,142002
1748.520160,142411
1748.533878,143310
1748.543991,143973
1748.556862,144816
1748.562670,145197
1748.581915,146458
1748.586883,146784
1748.600048,147646
1748.613034,148498
1748.636857,150059
1748.644665,150571
1748.655387,151273
1748.667491,152066
1748.679101,152827
1748.686497,153312
1748.703411,154420
1748.710984,154917
1748.722779,155690
1748.732611,156334
1748.745029,157148
1748.751404,157566
1748.775101,159119
1748.789385,160055
1748.797672,160598
1748.811843,161526
1748.818461,161960
1748.826666,162498
1748.837236,163191
1748.849849,164017
1748.855707,164401
1748.868592,165246
1748.881586,166097
1748.888754,166567
1748.904732,167614
