pupil_timestamp,world_index,eye_id,confidence,norm_pos_x,norm_pos_y,diameter,method,ellipse_center_x,ellipse_center_y,ellipse_axis_a,ellipse_axis_b,ellipse_angle,diameter_3d,model_confidence,model_id,sphere_center_x,sphere_center_y,sphere_center_z,sphere_radius,circle_3d_center_x,circle_3d_center_y,circle_3d_center_z,circle_3d_normal_x,circle_3d_normal_y,circle_3d_normal_z,circle_3d_radius,theta,phi,projected_sphere_center_x,projected_sphere_center_y,projected_sphere_axis_a,projected_sphere_axis_b,projected_sphere_angle
1746.65095,24,1,0.7360037932935027,0.36759233474731445,0.47048707803090417,34.572269439697266,2d c++,70.57772827148438,101.6664810180664,21.788352966308594,34.572269439697266,138.93597412109375,,,,,,,,,,,,,,,,,,,,,
1746.65095,24,1,0.7360037932935027,0.36788783247962487,0.4695944621319301,34.61021631404783,pye3d 0.3.0 real-time,70.63446383608797,101.83786327066942,27.467407865782253,34.61021631404783,127.10305582624719,6.031570599745838,0.1,,-11.169035169737084,6.303458310549523,34.3500410587291,10.392304845413264,-5.60615661167978,0.5493782732777888,27.720942698244677,0.5352882388272636,-0.5536866097429146,-0.6378852871516976,3.015785299872919,2.1575812449493528,-0.8726288136538897,50.717842515687614,121.36510288708192,100.13389448193736,100.13389448193736,0.0
1746.882709,44,1,0.8075837711378825,0.5015245676040649,0.3876046737035116,13.631217002868652,2d c++,96.29271697998047,117.57990264892578,6.151098251342773,13.631217002868652,162.15544128417972,,,,,,,,,,,,,,,,,,,,,
1746.882709,44,1,0.8075837711378825,0.5013952317089372,0.3876134263121197,13.634650458546757,pye3d 0.3.0 real-time,96.26788448811594,117.57822214807302,7.643027265954568,13.634650458546757,165.91296550750613,2.6582839550145883,0.1,,-11.169035169737084,6.303458310549523,34.3500410587291,10.392304845413264,-2.179118711928485,3.1891921880165546,30.16880337119379,0.8650551144846735,-0.2996703973620902,-0.4023397840740529,1.3291419775072941,1.8751434821259165,-0.4353424102263476,50.717842515687614,121.36510288708192,100.13389448193736,100.13389448193736,0.0
1746.890868,45,1,0.6702547073364258,0.5032951434453329,0.3841249545415243,15.322304725646973,2d c++,96.6326675415039,118.24800872802734,6.720107078552246,15.322304725646973,162.3553924560547,,,,,,,,,,,,,,,,,,,,,
1747.014724,56,1,0.7881169509832638,0.504419207572937,0.32467540105183923,20.231201171875,2d c++,96.8484878540039,129.66232299804688,10.495953559875488,20.231201171875,145.5720825195313,,,,,,,,,,,,,,,,,,,,,
1747.014724,56,1,0.7881169509832638,0.5037213787187717,0.3254198884584989,20.391701201977472,pye3d 0.3.0 real-time,96.71450471400416,129.5193814159682,11.663799312189571,20.391701201977472,179.82091146708265,3.9178637003529335,0.1,,-11.169035169737084,6.303458310549523,34.3500410587291,10.392304845413264,-2.122148741714108,5.025710883503208,29.39815177572506,0.8705370524245062,-0.12295130349359032,-0.47649576842326696,1.9589318501764668,1.6940595330316812,-0.5008128493660727,50.717842515687614,121.36510288708192,100.13389448193736,100.13389448193736,0.0
1747.062978,60,1,0.8563798905588978,0.5020679916999783,0.38776683580102267,11.87859396007076,pye3d 0.3.0 real-time,96.39705440639582,117.54876752620365,6.290768391858141,11.87859396007076,161.29715362815782,2.3144622474070426,0.1,,-11.169035169737084,6.303458310549523,34.3500410587291,10.392304845413264,-2.1878608913614865,2.388633516243704,30.88411327365726,0.8642138978765157,-0.37670419147044765,-0.33350905661717145,1.1572311237035213,1.9570321314245507,-0.3683014010898308,50.717842515687614,121.36510288708192,100.13389448193736,100.13389448193736,0.0
1747.062978,60,1,0.8563798905588978,0.5020975271860758,0.3877265850702921,11.870620727539062,2d c++,96.40272521972656,117.5564956665039,6.281121730804443,11.870620727539062,156.15042114257812,,,,,,,,,,,,,,,,,,,,,
1747.422946,90,1,0.9327231304367058,0.4970497290293376,0.39299845695495605,10.660337448120117,2d c++,95.43354797363281,116.54429626464844,6.089899063110352,10.660337448120117,176.4047088623047,,,,,,,,,,,,,,,,,,,,,
