# timestamps [seconds],pts
8385.674188,0
8385.708938,2277
8385.741456,4408
8385.777662,6781
8385.839290,10819
8385.875268,13177
8385.912809,15638
8385.943052,17619
8385.976180,19791
8386.012792,22190
8386.042222,24119
8386.075040,26269
8386.112289,28710
8386.141790,30644
8386.176961,32949
8386.212478,35276
8386.272626,39218
8386.306136,41414
8386.338250,43519
8386.373719,45843
8386.404819,47881
8386.437148,50000
8386.473636,52391
8386.504356,54405
8386.537135,56553
8386.574453,58998
8386.604345,60957
8386.637925,63158
8386.674104,65529
8386.704858,67544
8386.738071,69721
8386.774249,72092
8386.830837,75800
8386.860132,77720
8386.893478,79906
8386.929952,82296
8386.960325,84286
8386.993688,86473
8387.030309,88873
8387.059984,90818
8387.095044,93115
8387.131603,95511
8387.160455,97402
8387.193815,99588
8387.230954,102022
8387.260076,103931
8387.294591,106193
8387.334161,108786
8387.362874,110668
8387.394576,112745
8387.431224,115147
8387.494554,119297
8387.516568,120740
8387.549670,122909
8387.586005,125290
8387.616740,127305
8387.649886,129477
8387.686628,131885
8387.716911,133869
8387.749879,136030
8387.785985,138396
8387.815973,140361
8387.849841,142581
8387.886274,144969
8387.916347,146939
8387.949970,149143
8387.987390,151595
8388.043729,155287
8388.073461,157236
8388.107566,159471
8388.143054,161797
8388.173671,163803
8388.206662,165965
8388.244603,168452
8388.273010,170313
8388.306928,172536
8388.351291,175443
8388.374902,176991
8388.407447,179124
8388.444026,181521
8388.474828,183539
8388.507709,185694
8388.544017,188074
8388.574207,190052
8388.608163,192278
8388.644548,194662
8388.674030,196594
8388.707624,198796
8388.744142,201189
8388.800409,204876
8388.830707,206862
8388.863757,209028
8388.899364,211361
8388.929811,213357
8388.964338,215619
8388.999837,217946
8389.030584,219961
8389.063953,222148
8389.100494,224542
8389.130546,226512
8389.163257,228656
8389.200315,231084
8389.230407,233056
8389.263719,235239
8389.299812,237605
8389.329759,239567
8389.363343,241768
8389.399083,244111
8389.429757,246121
8389.463321,248320
8389.501884,250848
8389.575820,255693
8389.597074,257086
8389.631603,259349
8389.667505,261702
8389.698671,263744
8389.731773,265913
8389.767429,268250
8389.798448,270283
8389.831527,272451
8389.870912,275032
8389.898109,276814
8389.931163,278980
8389.968257,281411
8389.998313,283381
8390.031543,285559
8390.067376,287907
8390.097860,289905
8390.132036,292145
8390.168115,294509
8390.202409,296756
8390.236060,298962
8390.271726,301299
8390.328397,305013
8390.358735,307001
8390.391675,309160
8390.428291,311560
8390.457744,313490
8390.492095,315741
8390.528022,318096
8390.557699,320040
8390.590902,322216
8390.628078,324653
8390.671150,327475
8390.720144,330686
8390.772346,334107
8390.802886,336109
8390.836484,338311
8390.913207,343339
8390.936523,344867
8390.970525,347095
8391.006622,349461
8391.036111,351393
8391.069406,353575
8391.105840,355963
8391.168185,360049
8391.190162,361489
8391.224181,363718
8391.259597,366039
8391.290443,368061
8391.323179,370206
8391.359885,372612
8391.389123,374528
8391.423911,376808
8391.460218,379187
8391.490955,381201
8391.525043,383435
8391.576700,386821
8391.607393,388832
8391.657483,392115
8391.693507,394476
8391.723218,396423
8391.788053,400672
8391.826513,403192
8391.857126,405198
8391.890134,407362
8391.925855,409702
8391.991384,413997
8392.011079,415288
8392.042943,417376
8392.079808,419792
8392.109758,421755
8392.143537,423968
8392.180452,426387
8392.229600,429608
8392.309896,434871
8392.363992,438416
8392.409158,441376
8392.444074,443664
8392.480607,446058
8392.515180,448324
8392.545320,450299
8392.581586,452676
8392.628915,455778
8392.678945,459056
8392.730176,462414
8392.795030,466664
8392.815061,467977
